,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,241,88,759,153,88,649,109,110,693,197,110,803
1,853,465,147,388,465,79,370,68,97,835,68,165
2,754,601,246,153,601,93,121,153,125,722,153,278
3,235,85,765,150,85,114,116,651,148,201,651,799
4,859,657,141,202,657,60,187,81,75,844,81,156
5,735,468,265,267,468,106,240,159,133,708,159,292
6,717,476,283,241,476,129,212,154,158,688,154,312
7,462,256,538,206,256,125,159,413,172,415,413,585
8,779,491,221,288,491,106,260,115,134,751,115,249
9,280,145,720,135,145,154,114,566,175,259,566,741
10,849,526,151,323,526,84,305,67,102,831,67,169
11,696,500,304,196,500,139,160,165,175,660,165,340
12,494,281,506,213,281,137,143,369,207,424,369,576
13,746,459,254,287,459,102,217,152,172,676,152,324
14,408,182,592,226,182,163,113,429,276,295,429,705
15,819,534,181,285,534,102,262,79,125,796,79,204
16,441,186,559,255,186,178,128,381,305,314,381,686
17,787,477,213,310,477,116,276,97,150,753,97,247
18,415,177,585,238,177,224,132,361,330,309,361,691
19,771,497,229,274,497,133,254,96,153,751,96,249
20,420,175,580,245,175,287,136,293,396,311,293,689
21,739,498,261,241,498,137,245,124,133,743,124,257
22,396,194,604,202,194,272,152,332,322,346,332,654
23,735,465,265,270,465,134,224,131,180,689,131,311
24,448,222,552,226,222,271,182,281,315,404,281,596
25,702,411,298,291,411,165,227,133,229,638,133,362
26,403,203,597,200,203,303,174,294,329,377,294,623
27,701,427,299,274,427,150,229,149,195,656,149,344
28,431,201,569,230,201,299,146,270,383,347,270,653
29,712,461,288,251,461,147,245,141,153,706,141,294
30,433,227,567,206,227,276,143,291,339,370,291,630
31,667,417,333,250,417,172,222,161,200,639,161,361
32,457,259,543,198,259,271,142,272,327,401,272,599
33,667,418,333,249,418,169,206,164,212,624,164,376
34,452,224,548,228,224,285,157,263,356,381,263,619
35,688,421,312,267,421,168,236,144,199,657,144,343
36,461,264,539,197,264,281,146,258,332,410,258,590
37,627,369,373,258,369,187,227,186,218,596,186,404
38,471,242,529,229,242,271,162,258,338,404,258,596
39,627,365,373,262,365,204,229,169,237,594,169,406
40,461,247,539,214,247,277,152,262,339,399,262,601
41,650,393,350,257,393,192,225,158,224,618,158,382
42,472,254,528,218,254,264,155,264,327,409,264,591
43,632,379,368,253,379,186,201,182,238,580,182,420
44,486,253,514,233,253,247,149,267,331,402,267,598
45,601,360,399,241,360,228,230,171,239,590,171,410
46,497,260,503,237,260,257,165,246,329,425,246,575
47,616,372,384,244,372,208,209,176,243,581,176,419
48,486,264,514,222,264,274,168,240,328,432,240,568
49,612,344,388,268,344,231,243,157,256,587,157,413
50,488,267,512,221,267,274,152,238,343,419,238,581
51,606,365,394,241,365,207,222,187,226,587,187,413
52,471,251,529,220,251,274,149,255,345,400,255,600
53,629,378,371,251,378,184,213,187,222,591,187,409
54,475,279,525,196,279,280,149,245,327,428,245,572
55,610,347,390,263,347,219,241,171,241,588,171,412
56,503,279,497,224,279,257,161,240,320,440,240,560
57,569,339,431,230,339,227,219,204,238,558,204,442
58,487,242,513,245,242,270,153,243,362,395,243,605
59,628,390,372,238,390,187,220,185,205,610,185,390
60,482,257,518,225,257,272,163,246,334,420,246,580
61,605,348,395,257,348,217,218,178,256,566,178,434
62,486,273,514,213,273,267,166,247,314,439,247,561
63,614,345,386,269,345,197,226,189,240,571,189,429
64,479,252,521,227,252,288,158,233,357,410,233,590
65,612,382,388,230,382,199,199,189,230,581,189,419
66,489,283,511,206,283,283,152,228,337,435,228,565
67,615,367,385,248,367,200,215,185,233,582,185,418
68,504,274,496,230,274,262,161,234,331,435,234,565
69,610,348,390,262,348,205,228,185,239,576,185,424
70,467,284,533,183,284,267,154,266,296,438,266,562
71,599,335,401,264,335,232,217,169,279,552,169,448
72,483,277,517,206,277,254,161,263,299,438,263,562
73,587,351,413,236,351,223,203,190,256,554,190,446
74,505,292,495,213,292,272,162,223,323,454,223,546
75,615,345,385,270,345,218,230,167,258,575,167,425
