,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,407,181,593,226,181,591,215,2,602,396,2,604
1,801,558,199,243,558,56,240,143,59,798,143,202
2,207,77,793,130,77,167,107,626,190,184,626,816
3,829,485,171,344,485,105,319,66,130,804,66,196
4,701,558,299,143,558,172,120,127,195,678,127,322
5,682,451,318,231,451,189,207,129,213,658,129,342
6,476,235,524,241,235,180,147,344,274,382,344,618
7,759,509,241,250,509,155,237,86,168,746,86,254
8,319,117,681,202,117,191,74,490,319,191,490,809
9,817,537,183,280,537,116,268,67,128,805,67,195
10,704,477,296,227,477,186,183,110,230,660,110,340
11,588,244,412,344,244,205,168,207,381,412,207,588
12,661,466,339,195,466,213,262,126,146,728,126,272
13,361,165,639,196,165,240,128,399,308,293,399,707
14,795,554,205,241,554,137,229,68,149,783,68,217
15,524,261,476,263,261,239,124,237,378,385,237,615
16,670,453,330,217,453,201,264,129,154,717,129,283
17,397,182,603,215,182,287,149,316,353,331,316,669
18,776,488,224,288,488,131,259,93,160,747,93,253
19,436,191,564,245,191,247,139,317,353,330,317,670
20,705,474,295,231,474,157,232,138,156,706,138,294
21,439,199,561,240,199,260,162,301,338,361,301,639
22,698,453,302,245,453,175,232,127,188,685,127,315
23,428,196,572,232,196,299,156,273,375,352,273,648
24,716,458,284,258,458,157,262,127,153,720,127,280
25,419,208,581,211,208,272,156,309,327,364,309,636
26,720,455,280,265,455,153,243,127,175,698,127,302
27,425,223,575,202,223,279,123,296,358,346,296,654
28,701,449,299,252,449,165,264,134,153,713,134,287
29,412,202,588,210,202,293,158,295,345,360,295,640
30,757,480,243,277,480,130,237,113,170,717,113,283
31,222,87,778,135,87,648,104,130,679,191,130,809
32,849,603,151,246,603,90,236,61,100,839,61,161
33,243,102,757,141,102,124,121,633,144,223,633,777
34,843,558,157,285,558,70,275,87,80,833,87,167
35,706,477,294,229,477,131,202,163,158,679,163,321
36,719,473,281,246,473,128,200,153,174,673,153,327
37,584,351,416,233,351,147,165,269,215,516,269,484
38,697,452,303,245,452,148,203,155,190,655,155,345
39,223,81,777,142,81,154,96,623,200,177,623,823
40,845,563,155,282,563,86,253,69,115,816,69,184
41,732,497,268,235,497,140,192,128,183,689,128,311
42,705,408,295,297,408,142,194,153,245,602,153,398
43,678,428,322,250,428,162,205,160,207,633,160,367
44,413,193,587,220,193,178,143,409,255,336,409,664
45,779,531,221,248,531,120,240,101,128,771,101,229
46,577,290,423,287,290,172,162,251,297,452,251,548
47,691,436,309,255,436,180,235,129,200,671,129,329
48,403,156,597,247,156,221,150,376,318,306,376,694
49,799,514,201,285,514,121,272,80,134,786,80,214
50,462,174,538,288,174,210,141,328,357,315,328,685
