,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,263,87,737,176,87,627,161,110,642,248,110,752
1,822,446,178,376,446,108,374,70,110,820,70,180
2,676,512,324,164,512,140,149,184,155,661,184,339
3,277,127,723,150,127,142,146,581,146,273,581,727
4,834,607,166,227,607,83,223,83,87,830,83,170
5,686,497,314,189,497,129,140,185,178,637,185,363
6,581,364,419,217,364,163,162,256,218,526,256,474
7,560,341,440,219,341,158,193,282,184,534,282,466
8,497,281,503,216,281,156,154,347,218,435,347,565
9,721,458,279,263,458,151,222,128,192,680,128,320
10,325,147,675,178,147,177,130,498,225,277,498,723
11,798,529,202,269,529,111,257,91,123,786,91,214
12,611,365,389,246,365,153,154,236,245,519,236,481
13,617,377,383,240,377,164,173,219,231,550,219,450
14,529,253,471,276,253,187,161,284,302,414,284,586
15,666,414,334,252,414,173,236,161,189,650,161,350
16,444,203,556,241,203,188,135,368,294,338,368,662
17,757,483,243,274,483,126,245,117,155,728,117,272
18,459,217,541,242,217,199,127,342,314,344,342,656
19,730,474,270,256,474,152,242,118,166,716,118,284
20,449,214,551,235,214,210,152,341,293,366,341,634
21,729,440,271,289,440,154,250,117,193,690,117,310
22,421,214,579,207,214,241,141,338,307,355,338,645
23,755,443,245,312,443,135,259,110,188,702,110,298
24,425,174,575,251,174,234,146,341,339,320,341,680
25,726,443,274,283,443,141,254,133,170,697,133,303
26,448,217,552,231,217,274,158,278,347,375,278,625
27,698,420,302,278,420,154,236,148,196,656,148,344
28,440,242,560,198,242,267,153,293,312,395,293,605
29,694,423,306,271,423,165,231,141,205,654,141,346
30,461,228,539,233,228,271,156,268,348,384,268,616
31,635,394,365,241,394,199,238,166,202,632,166,368
32,467,256,533,211,256,274,141,259,344,397,259,603
33,645,397,355,248,397,173,231,182,190,628,182,372
34,453,234,547,219,234,276,141,271,354,375,271,625
35,678,401,322,277,401,155,233,167,199,634,167,366
36,449,227,551,222,227,260,170,291,312,397,291,603
37,639,371,361,268,371,174,242,187,200,613,187,387
38,455,253,545,202,253,280,154,265,328,407,265,593
39,630,387,370,243,387,185,202,185,226,589,185,411
40,463,246,537,217,246,267,144,270,340,390,270,610
41,669,424,331,245,424,170,221,161,194,645,161,355
42,465,249,535,216,249,281,163,254,334,412,254,588
43,656,383,344,273,383,177,229,167,221,612,167,388
44,470,256,530,214,256,279,164,251,329,420,251,580
45,654,397,346,257,397,195,235,151,217,632,151,368
46,487,269,513,218,269,256,155,257,319,424,257,576
47,634,367,366,267,367,193,239,173,221,606,173,394
48,474,248,526,226,248,263,154,263,335,402,263,598
49,605,348,395,257,348,197,245,198,209,593,198,407
50,474,264,526,210,264,280,148,246,342,412,246,588
51,591,331,409,260,331,214,226,195,248,557,195,443
52,486,265,514,221,265,253,168,261,306,433,261,567
53,624,357,376,267,357,200,246,176,221,603,176,397
54,444,239,556,205,239,310,161,246,354,400,246,600
55,655,402,345,253,402,177,205,168,225,607,168,393
56,482,273,518,209,273,256,136,262,329,409,262,591
57,659,385,341,274,385,188,252,153,210,637,153,363
58,465,247,535,218,247,254,153,281,319,400,281,600
59,606,356,394,250,356,190,210,204,230,566,204,434
60,491,259,509,232,259,263,152,246,343,411,246,589
61,633,388,367,245,388,201,243,166,203,631,166,369
62,447,249,553,198,249,281,162,272,317,411,272,589
63,635,362,365,273,362,205,244,160,234,606,160,394
64,498,279,502,219,279,243,145,259,317,424,259,576
65,604,336,396,268,336,223,242,173,249,578,173,422
66,497,276,503,221,276,270,178,233,313,454,233,546
67,611,318,389,293,318,207,245,182,255,563,182,437
68,471,255,529,216,255,252,171,277,297,426,277,574
69,621,365,379,256,365,205,239,174,222,604,174,396
70,454,238,546,216,238,304,158,242,362,396,242,604
