,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,373,100,627,273,100,469,202,158,540,302,158,698
1,750,446,250,304,446,150,286,100,168,732,100,268
2,519,322,481,197,322,212,179,269,230,501,269,499
3,605,367,395,238,367,199,220,196,217,587,196,413
4,489,268,511,221,268,224,203,287,242,471,287,529
5,631,380,369,251,380,208,241,161,218,621,161,379
6,415,199,585,216,199,231,186,354,261,385,354,615
7,697,414,303,283,414,175,265,128,193,679,128,321
8,474,264,526,210,264,252,185,274,277,449,274,551
9,680,420,320,260,420,178,219,142,219,639,142,361
10,445,234,555,211,234,243,162,312,292,396,312,604
11,695,439,305,256,439,172,240,133,188,679,133,321
12,439,258,561,181,258,273,148,288,306,406,288,594
13,715,429,285,286,429,163,252,122,197,681,122,319
14,456,239,544,217,239,252,174,292,295,413,292,587
15,661,421,339,240,421,190,244,149,186,665,149,335
16,430,235,570,195,235,270,141,300,324,376,300,624
17,706,412,294,294,412,164,270,130,188,682,130,318
18,441,241,559,200,241,272,159,287,313,400,287,600
19,698,453,302,245,453,163,225,139,183,678,139,322
20,446,263,554,183,263,282,145,272,320,408,272,592
21,688,428,312,260,428,179,237,133,202,665,133,335
22,453,249,547,204,249,270,156,277,318,405,277,595
23,694,417,306,277,417,171,246,135,202,663,135,337
24,462,255,538,207,255,246,163,292,290,418,292,582
25,658,395,342,263,395,176,249,166,190,644,166,356
26,479,253,521,226,253,270,162,251,334,415,251,585
27,680,415,320,265,415,171,236,149,200,651,149,349
28,452,244,548,208,244,282,169,266,321,413,266,587
29,684,397,316,287,397,169,252,147,204,649,147,351
30,474,260,526,214,260,259,168,267,305,428,267,572
31,687,415,313,272,415,168,253,145,187,668,145,332
32,417,214,583,203,214,291,158,292,336,372,292,628
33,667,428,333,239,428,183,237,150,185,665,150,335
34,442,226,558,216,226,311,155,247,372,381,247,619
35,695,422,305,273,422,170,241,135,202,663,135,337
36,467,258,533,209,258,244,164,289,289,422,289,578
37,664,394,336,270,394,177,261,159,186,655,159,345
38,457,245,543,212,245,256,155,287,313,400,287,600
39,702,425,298,277,425,155,242,143,190,667,143,333
40,441,244,559,197,244,282,150,277,329,394,277,606
41,671,408,329,263,408,185,248,144,200,656,144,344
42,430,236,570,194,236,268,140,302,322,376,302,624
43,680,415,320,265,415,176,258,144,183,673,144,327
44,465,255,535,210,255,260,141,275,329,396,275,604
45,680,428,320,252,428,174,228,146,198,656,146,344
46,473,263,527,210,263,286,172,241,324,435,241,565
47,670,420,330,250,420,179,242,151,187,662,151,338
48,465,267,535,198,267,278,142,257,334,409,257,591
49,682,411,318,271,411,183,256,135,198,667,135,333
50,477,256,523,221,256,275,157,248,339,413,248,587
51,699,422,301,277,422,169,256,132,190,678,132,322
52,455,270,545,185,270,267,149,278,303,419,278,581
53,663,387,337,276,387,174,258,163,192,645,163,355
54,427,235,573,192,235,292,145,281,339,380,281,620
55,664,394,336,270,394,174,236,162,208,630,162,370
56,452,258,548,194,258,291,154,257,331,412,257,588
57,678,418,322,260,418,169,252,153,177,670,153,330
58,478,286,522,192,286,275,142,247,325,428,247,572
59,689,425,311,264,425,168,244,143,188,669,143,331
60,472,269,528,203,269,281,169,247,315,438,247,562
61,664,388,336,276,388,157,248,179,185,636,179,364
62,438,232,562,206,232,300,152,262,354,384,262,616
63,674,407,326,267,407,187,253,139,201,660,139,340
64,424,238,576,186,238,277,150,299,313,388,299,612
65,683,423,317,260,423,167,255,150,172,678,150,322
66,475,270,525,205,270,293,155,232,343,425,232,575
67,689,420,311,269,420,177,241,134,205,661,134,339
68,459,258,541,201,258,264,156,277,309,414,277,586
69,687,403,313,284,403,161,250,152,195,653,152,347
70,463,257,537,206,257,261,139,276,328,396,276,604
71,645,371,355,274,371,189,250,166,213,621,166,379
72,446,250,554,196,250,273,158,281,311,408,281,592
73,658,374,342,284,374,172,254,170,202,628,170,372
74,455,258,545,197,258,282,160,263,319,418,263,582
75,681,405,319,276,405,163,248,156,191,653,156,347
76,442,244,558,198,244,287,143,271,342,387,271,613
77,672,399,328,273,399,177,258,151,192,657,151,343
78,451,258,549,193,258,284,143,265,334,401,265,599
79,694,426,306,268,426,170,245,136,193,671,136,329
80,442,256,558,186,256,270,148,288,308,404,288,596
81,690,399,310,291,399,156,259,154,188,658,154,342
82,464,251,536,213,251,282,159,254,336,410,254,590
83,675,398,325,277,398,167,243,158,201,641,158,359
84,478,266,522,212,266,269,164,253,317,430,253,570
85,682,415,318,267,415,160,237,158,190,652,158,348
86,462,259,538,203,259,267,148,271,322,407,271,593
87,670,407,330,263,407,167,257,163,173,664,163,336
88,452,252,548,200,252,295,146,253,349,398,253,602
89,667,395,333,272,395,172,241,161,203,636,161,364
90,451,265,549,186,265,282,153,267,315,418,267,582
91,666,374,334,292,374,164,256,170,200,630,170,370
92,426,239,574,187,239,288,149,286,326,388,286,612
93,701,413,299,288,413,152,253,147,187,666,147,334
94,459,263,541,196,263,288,156,253,328,419,253,581
95,657,398,343,259,398,182,242,161,199,640,161,360
96,455,261,545,194,261,270,150,275,314,411,275,589
97,696,407,304,289,407,157,254,147,192,661,147,339
98,450,252,550,198,252,296,155,254,339,407,254,593
99,660,421,340,239,421,183,221,157,201,642,157,358
100,496,289,504,207,289,254,122,250,339,411,250,589
101,661,383,339,278,383,162,252,177,188,635,177,365
102,442,250,558,192,250,293,159,265,326,409,265,591
103,661,393,339,268,393,187,249,152,206,642,152,358
104,516,285,484,231,285,256,167,228,320,452,228,548
105,650,382,350,268,382,189,253,161,204,635,161,365
106,461,275,539,186,275,282,152,257,316,427,257,573
107,669,384,331,285,384,151,244,180,192,628,180,372
