,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,184,61,816,123,61,693,99,123,717,160,123,840
1,855,442,145,413,442,90,396,55,107,838,55,162
2,752,626,248,126,626,96,111,152,111,737,152,263
3,745,588,255,157,588,97,121,158,133,709,158,291
4,223,90,777,133,90,103,108,674,128,198,674,802
5,848,613,152,235,613,57,226,95,66,839,95,161
6,750,499,250,251,499,92,218,158,125,717,158,283
7,728,490,272,238,490,126,206,146,158,696,146,304
8,562,305,438,257,305,114,209,324,162,514,324,486
9,611,382,389,229,382,128,193,261,164,575,261,425
10,444,234,556,210,234,127,167,429,170,401,429,599
11,776,503,224,273,503,121,249,103,145,752,103,248
12,287,145,713,142,145,131,110,582,163,255,582,745
13,853,547,147,306,547,74,282,73,98,829,73,171
14,695,452,305,243,452,124,175,181,192,627,181,373
15,528,275,472,253,275,136,154,336,235,429,336,571
16,659,393,341,266,393,134,211,207,189,604,207,396
17,524,253,476,271,253,146,150,330,267,403,330,597
18,661,393,339,268,393,151,212,188,207,605,188,395
19,503,259,497,244,259,159,141,338,262,400,338,600
20,677,412,323,265,412,142,185,181,222,597,181,403
21,522,278,478,244,278,158,138,320,264,416,320,584
22,624,343,376,281,343,160,209,216,232,552,216,448
23,516,237,484,279,237,176,155,308,300,392,308,608
24,633,392,367,241,392,184,204,183,221,596,183,404
25,518,267,482,251,267,192,160,290,283,427,290,573
26,622,350,378,272,350,183,206,195,249,556,195,444
27,490,242,510,248,242,214,161,296,301,403,296,597
28,624,363,376,261,363,184,213,192,232,576,192,424
29,514,251,486,263,251,227,166,259,324,417,259,583
30,585,335,415,250,335,223,224,192,249,559,192,441
31,488,269,512,219,269,245,170,267,294,439,267,561
32,602,325,398,277,325,213,217,185,273,542,185,458
33,524,265,476,259,265,240,179,236,320,444,236,556
34,572,326,428,246,326,214,190,214,270,516,214,484
35,542,301,458,241,301,247,169,211,319,470,211,530
36,547,332,453,215,332,230,196,223,249,528,223,472
37,510,266,490,244,266,259,170,231,333,436,231,564
38,607,371,393,236,371,198,200,195,234,571,195,429
39,500,273,500,227,273,250,151,250,326,424,250,576
40,551,298,449,253,298,237,206,212,284,504,212,496
41,523,300,477,223,300,246,180,231,289,480,231,520
42,572,315,428,257,315,225,189,203,293,504,203,496
43,515,263,485,252,263,255,178,230,329,441,230,559
44,558,309,442,249,309,208,200,234,257,509,234,491
45,523,284,477,239,284,250,191,227,298,475,227,525
46,556,331,444,225,331,231,196,213,260,527,213,473
47,524,272,476,252,272,268,200,208,320,472,208,528
48,564,311,436,253,311,227,186,209,294,497,209,503
49,528,272,472,256,272,269,215,203,310,487,203,513
50,549,316,451,233,316,219,171,232,281,487,232,513
51,527,291,473,236,291,272,201,201,307,492,201,508
52,568,315,432,253,315,244,189,188,308,504,188,496
53,493,278,507,215,278,250,172,257,293,450,257,550
54,589,324,411,265,324,220,189,191,296,513,191,487
55,490,277,510,213,277,272,181,238,304,458,238,542
56,572,332,428,240,332,226,187,202,279,519,202,481
57,528,283,472,245,283,244,163,228,326,446,228,554
58,568,338,432,230,338,235,204,197,261,542,197,458
59,516,287,484,229,287,258,166,226,321,453,226,547
60,556,314,444,242,314,249,210,195,281,524,195,476
61,546,300,454,246,300,263,184,191,325,484,191,516
62,540,300,460,240,300,260,209,200,291,509,200,491
63,551,325,449,226,325,241,177,208,290,502,208,498
64,501,265,499,236,265,279,180,220,335,445,220,555
65,604,329,396,275,329,193,217,203,251,546,203,454
66,478,273,522,205,273,271,172,251,304,445,251,555
67,602,345,398,257,345,216,187,182,286,532,182,468
68,486,277,514,209,277,285,185,229,309,462,229,538
69,566,326,434,240,326,227,198,207,269,524,207,476
70,567,348,433,219,348,229,168,204,280,516,204,484
71,285,131,715,154,131,600,111,115,643,242,115,758
72,505,233,495,272,233,383,224,112,431,457,112,543
73,593,336,407,257,336,297,259,110,295,595,110,405
74,610,378,390,232,378,227,191,163,268,569,163,431
75,363,176,637,187,176,342,168,295,361,344,295,656
76,629,369,371,260,369,201,254,170,207,623,170,377
77,552,340,448,212,340,212,203,236,221,543,236,457
78,641,411,359,230,411,169,193,190,206,604,190,396
79,551,334,449,217,334,214,186,235,245,520,235,480
80,578,363,422,215,363,194,174,228,235,537,228,463
81,503,289,497,214,289,222,184,275,252,473,275,527
82,613,382,387,231,382,180,201,207,210,583,207,417
83,400,197,600,203,197,204,171,396,236,368,396,632
84,675,429,325,246,429,141,238,184,149,667,184,333
85,565,373,435,192,373,177,187,258,182,560,258,440
86,529,302,471,227,302,163,169,308,221,471,308,529
87,595,386,405,209,386,170,178,235,201,564,235,436
