,Route0,Route1,Route2,Route3,Route4,Route5
0,0,0,0,0,1000,0
1,490,510,0,0,0,0
2,1000,0,0,0,0,0
3,201,152,0,0,0,647
4,593,407,0,0,0,0
5,0,0,0,0,1000,0
6,1,999,0,0,0,0
7,1000,0,0,0,0,0
8,0,0,0,0,0,1000
9,1000,0,0,0,0,0
10,0,0,0,0,1000,0
11,0,1000,0,0,0,0
12,1000,0,0,0,0,0
13,0,0,0,0,0,1000
14,1000,0,0,0,0,0
15,0,0,0,0,1000,0
16,0,1000,0,0,0,0
17,1000,0,0,0,0,0
18,0,0,0,0,0,1000
19,1000,0,0,0,0,0
20,0,0,0,0,1000,0
21,0,1000,0,0,0,0
22,1000,0,0,0,0,0
23,0,0,0,0,0,1000
24,1000,0,0,0,0,0
25,0,0,0,0,1000,0
26,0,1000,0,0,0,0
27,1000,0,0,0,0,0
28,0,0,0,0,0,1000
29,1000,0,0,0,0,0
30,0,0,0,0,1000,0
31,0,1000,0,0,0,0
32,1000,0,0,0,0,0
33,0,0,0,0,0,1000
34,1000,0,0,0,0,0
35,0,0,0,0,1000,0
36,0,1000,0,0,0,0
37,1000,0,0,0,0,0
38,0,0,0,0,0,1000
39,1000,0,0,0,0,0
40,0,0,0,0,1000,0
41,0,1000,0,0,0,0
42,1000,0,0,0,0,0
43,0,0,0,0,0,1000
44,1000,0,0,0,0,0
45,0,0,0,0,1000,0
46,0,1000,0,0,0,0
47,1000,0,0,0,0,0
48,0,0,0,0,0,1000
49,1000,0,0,0,0,0
50,0,0,0,0,1000,0
51,0,1000,0,0,0,0
52,1000,0,0,0,0,0
53,0,0,0,0,0,1000
54,1000,0,0,0,0,0
55,0,0,0,0,1000,0
56,0,1000,0,0,0,0
57,1000,0,0,0,0,0
58,0,0,0,0,0,1000
59,1000,0,0,0,0,0
60,0,0,0,0,1000,0
61,0,1000,0,0,0,0
62,1000,0,0,0,0,0
63,0,0,0,0,0,1000
64,1000,0,0,0,0,0
65,0,0,0,0,1000,0
66,0,1000,0,0,0,0
67,1000,0,0,0,0,0
68,0,0,0,0,0,1000
69,1000,0,0,0,0,0
70,0,0,0,0,1000,0
71,0,1000,0,0,0,0
72,1000,0,0,0,0,0
73,0,0,0,0,0,1000
74,1000,0,0,0,0,0
75,0,0,0,0,1000,0
76,0,1000,0,0,0,0
77,1000,0,0,0,0,0
78,0,0,0,0,0,1000
79,1000,0,0,0,0,0
80,0,0,0,0,1000,0
81,0,1000,0,0,0,0
82,1000,0,0,0,0,0
83,0,0,0,0,0,1000
84,1000,0,0,0,0,0
85,0,0,0,0,1000,0
86,0,1000,0,0,0,0
87,1000,0,0,0,0,0
88,0,0,0,0,0,1000
89,1000,0,0,0,0,0
90,0,0,0,0,1000,0
91,0,1000,0,0,0,0
92,1000,0,0,0,0,0
93,0,0,0,0,0,1000
94,1000,0,0,0,0,0
95,0,0,0,0,1000,0
96,0,1000,0,0,0,0
97,1000,0,0,0,0,0
98,0,0,0,0,0,1000
99,1000,0,0,0,0,0
100,0,0,0,0,1000,0
101,0,1000,0,0,0,0
102,1000,0,0,0,0,0
103,0,0,0,0,0,1000
104,1000,0,0,0,0,0
105,0,0,0,0,1000,0
106,0,1000,0,0,0,0
107,1000,0,0,0,0,0
108,0,0,0,0,0,1000
109,1000,0,0,0,0,0
110,0,0,0,0,1000,0
111,0,1000,0,0,0,0
112,1000,0,0,0,0,0
113,0,0,0,0,0,1000
114,1000,0,0,0,0,0
115,0,0,0,0,1000,0
116,0,1000,0,0,0,0
117,1000,0,0,0,0,0
118,0,0,0,0,0,1000
119,1000,0,0,0,0,0
120,0,0,0,0,1000,0
121,0,1000,0,0,0,0
122,1000,0,0,0,0,0
123,0,0,0,0,0,1000
124,1000,0,0,0,0,0
125,0,0,0,0,1000,0
126,0,1000,0,0,0,0
127,1000,0,0,0,0,0
128,0,0,0,0,0,1000
129,1000,0,0,0,0,0
130,0,0,0,0,1000,0
131,0,1000,0,0,0,0
132,1000,0,0,0,0,0
133,0,0,0,0,0,1000
134,1000,0,0,0,0,0
135,0,0,0,0,1000,0
136,0,1000,0,0,0,0
137,1000,0,0,0,0,0
138,0,0,0,0,0,1000
139,1000,0,0,0,0,0
140,0,0,0,0,1000,0
141,0,1000,0,0,0,0
