,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,215,67,785,148,67,676,121,109,703,188,109,812
1,855,452,145,403,452,94,406,51,91,858,51,142
2,739,603,261,136,603,103,119,158,120,722,158,278
3,309,167,691,142,167,107,112,584,137,279,584,721
4,844,651,156,193,651,72,178,84,87,829,84,171
5,741,556,259,185,556,98,166,161,117,722,161,278
6,284,125,716,159,125,104,112,612,151,237,612,763
7,857,556,143,301,556,63,285,80,79,841,80,159
8,741,507,259,234,507,110,204,149,140,711,149,289
9,564,340,436,224,340,121,180,315,165,520,315,480
10,588,350,412,238,350,112,199,300,151,549,300,451
11,510,294,490,216,294,114,162,376,168,456,376,544
12,689,424,311,265,424,111,228,200,148,652,200,348
13,337,163,663,174,163,124,118,539,180,281,539,719
14,839,529,161,310,529,81,280,80,111,809,80,191
15,599,260,401,339,260,124,135,277,328,395,277,605
16,674,468,326,206,468,138,203,188,141,671,188,329
17,466,214,534,252,214,145,140,389,257,354,389,646
18,766,460,234,306,460,110,208,124,208,668,124,332
19,440,191,560,249,191,173,122,387,300,313,387,687
20,775,492,225,283,492,112,235,113,160,727,113,273
21,462,209,538,253,209,211,138,327,326,347,327,653
22,714,442,286,272,442,147,226,139,193,668,139,332
23,416,204,584,212,204,270,133,314,349,337,314,663
24,742,467,258,275,467,135,239,123,171,706,123,294
25,431,211,569,220,211,260,142,309,338,353,309,647
26,664,401,336,263,401,177,233,159,207,634,159,366
27,458,230,542,228,230,271,148,271,351,378,271,622
28,667,389,333,278,389,182,227,151,233,616,151,384
29,446,236,554,210,236,282,153,272,339,389,272,611
30,697,436,303,261,436,150,210,153,201,646,153,354
31,437,222,563,215,222,296,157,267,354,379,267,621
32,645,377,355,268,377,193,242,162,219,619,162,381
33,455,247,545,208,247,263,159,282,312,406,282,594
34,666,396,334,270,396,185,225,149,230,621,149,379
35,453,248,547,205,248,276,143,271,338,391,271,609
36,642,395,358,247,395,189,216,169,220,611,169,389
37,463,229,537,234,229,275,153,262,356,382,262,618
38,629,377,371,252,377,209,228,162,233,605,162,395
39,502,288,498,214,288,262,160,236,316,448,236,552
40,567,328,433,239,328,247,205,186,281,533,186,467
41,486,281,514,205,281,258,160,256,303,441,256,559
42,613,344,387,269,344,212,217,175,264,561,175,439
43,477,273,523,204,273,276,153,247,327,426,247,574
44,601,347,399,254,347,243,229,156,268,576,156,424
45,499,264,501,235,264,258,157,243,336,421,243,579
46,621,376,379,245,376,213,213,166,245,589,166,411
47,474,239,526,235,239,274,157,252,352,396,252,604
48,602,366,398,236,366,231,229,167,238,595,167,405
49,471,235,529,236,235,258,148,271,346,383,271,617
50,636,365,364,271,365,204,236,160,239,601,160,399
51,455,258,545,197,258,314,166,231,345,424,231,576
52,642,373,358,269,373,194,220,164,243,593,164,407
53,499,282,501,217,282,253,151,248,319,433,248,567
54,587,355,413,232,355,236,237,177,231,592,177,408
55,503,271,497,232,271,265,157,232,340,428,232,572
56,591,354,409,237,354,233,225,176,245,579,176,421
57,474,247,526,227,247,252,158,274,321,405,274,595
58,608,362,392,246,362,205,228,187,223,590,187,410
59,505,281,495,224,281,265,162,230,327,443,230,557
60,601,380,399,221,380,234,198,165,257,578,165,422
61,479,263,521,216,263,264,153,257,327,416,257,584
62,610,345,390,265,345,220,236,170,249,581,170,419
63,449,235,551,214,235,315,153,236,376,388,236,612
64,636,403,364,233,403,191,211,173,213,614,173,386
65,493,276,507,217,276,270,160,237,327,436,237,564
66,578,334,422,244,334,216,203,206,257,537,206,463
67,523,285,477,238,285,260,146,217,352,431,217,569
68,597,367,403,230,367,237,220,166,247,587,166,413
69,492,273,508,219,273,260,160,248,319,433,248,567
70,566,330,434,236,330,241,217,193,260,547,193,453
71,486,270,514,216,270,269,161,245,324,431,245,569
72,612,349,388,263,349,207,234,181,236,583,181,417
73,465,265,535,200,265,273,136,262,337,401,262,599
74,587,345,413,242,345,221,199,192,264,544,192,456
75,518,296,482,222,296,247,155,235,314,451,235,549
76,578,324,422,254,324,232,225,190,261,549,190,451
77,512,275,488,237,275,252,152,236,337,427,236,573
78,605,335,395,270,335,219,237,176,252,572,176,428
79,495,275,505,220,275,264,152,241,332,427,241,573
80,609,359,391,250,359,217,214,174,253,573,174,427
81,496,250,504,246,250,262,164,242,344,414,242,586
82,569,358,431,211,358,242,198,189,255,556,189,444
83,478,267,522,211,267,284,152,238,343,419,238,581
84,621,385,379,236,385,192,209,187,219,594,187,406
85,473,260,527,213,260,284,163,243,334,423,243,577
86,605,358,395,247,358,214,236,181,225,594,181,406
87,493,271,507,222,271,254,164,253,312,435,253,565
88,604,333,396,271,333,211,195,185,287,528,185,472
89,494,283,506,211,283,270,175,236,306,458,236,542
90,562,316,438,246,316,221,211,217,256,527,217,473
91,519,274,481,245,274,257,163,224,339,437,224,563
92,565,317,435,248,317,251,217,184,282,534,184,466
93,481,268,519,213,268,276,172,243,317,440,243,560
94,573,350,427,223,350,225,208,202,240,558,202,442
95,499,269,501,230,269,270,147,231,353,416,231,584
96,600,347,400,253,347,215,223,185,245,570,185,430
97,503,271,497,232,271,258,163,239,327,434,239,566
98,580,321,420,259,321,207,215,213,251,536,213,464
99,486,271,514,215,271,291,174,223,332,445,223,555
100,601,338,399,263,338,227,211,172,279,549,172,451
101,474,268,526,206,268,273,183,253,296,451,253,549
102,604,347,396,257,347,218,205,178,270,552,178,448
103,501,290,499,211,290,235,146,264,300,436,264,564
104,609,336,391,273,336,221,255,170,239,591,170,409
105,490,264,510,226,264,262,165,248,323,429,248,571
106,566,336,434,230,336,250,189,184,291,525,184,475
107,491,257,509,234,257,273,174,236,333,431,236,569
108,598,348,402,250,348,220,200,182,270,548,182,452
109,499,284,501,215,284,262,144,239,333,428,239,572
110,596,346,404,250,346,237,227,167,260,573,167,427
111,467,258,533,209,258,289,153,244,345,411,244,589
112,605,368,395,237,368,214,198,181,253,566,181,434
113,510,315,490,195,315,263,143,227,315,458,227,542
114,573,314,427,259,314,234,219,193,274,533,193,467
115,481,272,519,209,272,275,162,244,322,434,244,566
116,624,358,376,266,358,197,213,179,250,571,179,429
117,496,292,504,204,292,280,159,224,325,451,224,549
118,589,335,411,254,335,238,224,173,268,559,173,441
119,484,279,516,205,279,272,147,244,330,426,244,574
120,589,329,411,260,329,227,236,184,251,565,184,435
121,487,264,513,223,264,266,169,247,320,433,247,567
122,597,347,403,250,347,216,217,187,249,564,187,436
123,473,269,527,204,269,271,163,256,312,432,256,568
124,598,353,402,245,353,222,199,180,268,552,180,448
125,496,255,504,241,255,266,182,238,325,437,238,563
126,612,365,388,247,365,196,214,192,229,579,192,421
127,474,263,526,211,263,285,153,241,343,416,241,584
128,606,342,394,264,342,223,219,171,268,561,171,439
129,486,246,514,240,246,262,174,252,328,420,252,580
130,600,342,400,258,342,229,213,171,274,555,171,445
131,472,264,528,208,264,266,174,262,300,438,262,562
132,606,348,394,258,348,219,210,175,267,558,175,442
133,502,285,498,217,285,256,151,242,322,436,242,564
134,592,346,408,246,346,243,227,165,262,573,165,427
135,490,266,510,224,266,271,160,239,335,426,239,574
136,596,341,404,255,341,220,206,184,269,547,184,453
137,507,300,493,207,300,269,153,224,323,453,224,547
138,569,308,431,261,308,250,231,181,280,539,181,461
139,501,282,499,219,282,250,163,249,306,445,249,555
140,578,338,422,240,338,242,203,180,279,541,180,459
141,475,284,525,191,284,274,157,251,308,441,251,559
142,581,328,419,253,328,215,214,204,254,542,204,458
143,489,268,511,221,268,301,173,210,349,441,210,559
144,604,364,396,240,364,215,213,181,242,577,181,423
145,501,276,499,225,276,283,170,216,338,446,216,554
146,588,327,412,261,327,232,204,180,289,531,180,469
147,491,289,509,202,289,268,141,241,329,430,241,570
148,585,313,415,272,313,226,220,189,278,533,189,467
149,449,257,551,192,257,263,150,288,305,407,288,593
150,607,348,393,259,348,204,210,189,253,558,189,442
151,502,282,498,220,282,265,161,233,324,443,233,557
152,596,325,404,271,325,222,217,182,276,542,182,458
153,506,292,494,214,292,259,154,235,319,446,235,554
154,599,332,401,267,332,228,226,173,269,558,173,442
155,514,305,486,209,305,244,147,242,306,452,242,548
156,599,365,401,234,365,233,200,168,267,565,168,435
157,490,270,510,220,270,279,157,231,342,427,231,573
158,605,360,395,245,360,219,220,176,244,580,176,420
159,465,259,535,206,259,276,155,259,327,414,259,586
160,588,320,412,268,320,218,219,194,267,539,194,461
161,505,286,495,219,286,272,160,223,331,446,223,554
162,582,312,418,270,312,229,219,189,280,531,189,469
163,515,293,485,222,293,256,170,229,308,463,229,537
164,570,343,430,227,343,244,195,186,276,538,186,462
165,502,292,498,210,292,246,156,252,300,448,252,552
166,599,364,401,235,364,221,187,180,269,551,180,449
167,493,293,507,200,293,268,158,239,310,451,239,549
168,594,337,406,257,337,231,201,175,287,538,175,462
169,483,274,517,209,274,261,146,256,324,420,256,580
170,596,340,404,256,340,222,213,182,265,553,182,447
171,476,265,524,211,265,280,153,244,338,418,244,582
172,609,354,391,255,354,213,208,178,260,562,178,438
173,521,282,479,239,282,263,168,216,334,450,216,550
174,591,344,409,247,344,233,208,176,272,552,176,448
175,473,250,527,223,250,280,165,247,338,415,247,585
176,568,331,432,237,331,226,214,206,249,545,206,455
177,515,289,485,226,289,249,160,236,315,449,236,551
178,574,326,426,248,326,248,220,178,276,546,178,454
179,461,258,539,203,258,282,146,257,339,404,257,596
180,622,360,378,262,360,199,214,179,247,574,179,426
181,488,271,512,217,271,286,159,226,344,430,226,570
182,623,355,377,268,355,197,227,180,238,582,180,418
183,492,274,508,218,274,264,165,244,317,439,244,561
184,587,340,413,247,340,225,205,188,267,545,188,455
185,499,284,501,215,284,269,174,232,310,458,232,542
186,576,336,424,240,336,253,223,171,270,559,171,441
187,518,264,482,254,264,235,151,247,338,415,247,585
188,602,352,398,250,352,228,227,170,251,579,170,421
189,487,272,513,215,272,266,161,247,320,433,247,567
190,614,358,386,256,358,193,207,193,242,565,193,435
191,490,269,510,221,269,287,158,223,350,427,223,573
192,594,328,406,266,328,239,228,167,277,556,167,444
193,497,275,503,222,275,261,152,242,331,427,242,573
194,587,335,413,252,335,236,221,177,267,556,177,444
195,497,267,503,230,267,264,161,239,333,428,239,572
196,585,345,415,240,345,234,212,181,262,557,181,443
197,522,293,478,229,293,260,162,218,327,455,218,545
198,587,325,413,262,325,223,214,190,271,539,190,461
199,527,300,473,227,300,268,164,205,331,464,205,536
200,558,317,442,241,317,237,202,205,276,519,205,481
201,523,298,477,225,298,255,164,222,316,462,222,538
202,584,334,416,250,334,224,204,192,270,538,192,462
203,487,279,513,208,279,268,154,245,322,433,245,567
204,574,341,426,233,341,224,205,202,252,546,202,454
205,502,279,498,223,279,275,185,223,313,464,223,536
206,597,339,403,258,339,219,211,184,266,550,184,450
207,480,258,520,222,258,272,148,248,346,406,248,594
208,614,376,386,238,376,210,193,176,255,569,176,431
209,488,282,512,206,282,275,136,237,345,418,237,582
210,608,354,392,254,354,226,213,166,267,567,166,433
211,453,264,547,189,264,285,159,262,315,423,262,577
212,611,357,389,254,357,217,214,172,257,571,172,429
213,496,274,504,222,274,270,153,234,339,427,234,573
214,588,340,412,248,340,228,200,184,276,540,184,460
215,487,282,513,205,282,294,166,219,333,448,219,552
216,628,372,372,256,372,205,204,167,257,576,167,424
217,492,263,508,229,263,267,155,241,341,418,241,582
218,591,342,409,249,342,231,223,178,257,565,178,435
219,513,279,487,234,279,248,159,239,323,438,239,562
220,597,349,403,248,349,226,221,177,253,570,177,430
221,483,260,517,223,260,262,162,255,323,422,255,578
222,587,336,413,251,336,249,225,164,275,561,164,439
223,494,257,506,237,257,258,157,248,338,414,248,586
224,595,368,405,227,368,209,207,196,229,575,196,425
225,512,303,488,209,303,242,156,246,295,459,246,541
226,581,328,419,253,328,229,214,190,268,542,190,458
227,498,275,502,223,275,262,169,240,316,444,240,556
228,590,342,410,248,342,222,208,188,262,550,188,450
229,493,265,507,228,265,258,143,249,343,408,249,592
230,609,348,391,261,348,205,217,186,249,565,186,435
