,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,203,76,797,127,76,676,100,121,703,176,121,824
1,866,432,134,434,432,83,423,51,94,855,51,145
2,719,590,281,129,590,108,113,173,124,703,173,297
3,694,542,306,152,542,118,120,188,150,662,188,338
4,230,99,770,131,99,97,101,673,127,200,673,800
5,855,671,145,184,671,57,180,88,61,851,88,149
6,749,566,251,183,566,118,148,133,153,714,133,286
7,721,470,279,251,470,129,214,150,166,684,150,316
8,407,230,593,177,230,131,133,462,175,363,462,637
9,838,550,162,288,550,82,249,80,121,799,80,201
10,341,183,659,158,183,131,122,528,167,305,528,695
11,832,555,168,277,555,85,256,83,106,811,83,189
12,557,329,443,228,329,119,162,324,185,491,324,509
13,629,339,371,290,339,130,208,241,212,547,241,453
14,534,266,466,268,266,133,162,333,239,428,333,572
15,666,405,334,261,405,126,173,208,214,578,208,422
16,458,217,542,241,217,141,133,401,249,350,401,650
17,761,497,239,264,497,110,216,129,158,713,129,287
18,462,201,538,261,201,155,121,383,295,322,383,678
19,775,502,225,273,502,117,241,108,149,743,108,257
20,424,181,576,243,181,204,140,372,307,321,372,679
21,752,492,248,260,492,128,222,120,166,714,120,286
22,473,215,527,258,215,236,132,291,362,347,291,653
23,681,419,319,262,419,150,242,169,170,661,169,339
24,500,256,500,244,256,226,152,274,318,408,274,592
25,606,361,394,245,361,186,218,208,213,579,208,421
26,472,235,528,237,235,268,172,260,333,407,260,593
27,665,420,335,245,420,175,220,160,200,640,160,360
28,468,219,532,249,219,253,154,279,348,373,279,627
29,647,391,353,256,391,194,246,159,204,637,159,363
30,425,216,575,209,216,290,168,285,331,384,285,616
31,672,402,328,270,402,175,232,153,213,634,153,366
32,465,232,535,233,232,277,162,258,348,394,258,606
33,657,374,343,283,374,198,245,145,236,619,145,381
34,471,245,529,226,245,271,175,258,322,420,258,580
35,619,348,381,271,348,204,215,177,260,563,177,437
36,468,243,532,225,243,275,163,257,337,406,257,594
37,645,403,355,242,403,182,243,173,181,646,173,354
38,475,234,525,241,234,280,162,245,359,396,245,604
39,622,371,378,251,371,211,239,167,223,610,167,390
40,452,228,548,224,228,291,167,257,348,395,257,605
41,635,386,365,249,386,190,220,175,219,606,175,394
42,498,263,502,235,263,253,167,249,321,430,249,570
43,565,360,435,205,360,227,207,208,225,567,208,433
44,508,274,492,234,274,253,153,239,334,427,239,573
45,577,356,423,221,356,217,222,206,216,578,206,422
46,497,255,503,242,255,273,172,230,343,427,230,573
47,587,356,413,231,356,234,235,179,230,591,179,409
48,505,270,495,235,270,255,161,240,329,431,240,569
49,588,350,412,238,350,217,215,195,240,565,195,435
50,506,260,494,246,260,249,167,245,328,427,245,573
51,587,356,413,231,356,214,198,199,247,554,199,446
52,474,257,526,217,257,292,148,234,361,405,234,595
53,625,386,375,239,386,176,199,199,216,585,199,415
54,479,259,521,220,259,292,175,229,337,434,229,566
55,615,352,385,263,352,213,207,172,269,559,172,441
56,470,261,530,209,261,282,182,248,309,443,248,557
57,579,329,421,250,329,222,202,199,270,531,199,469
58,519,300,481,219,300,248,169,233,298,469,233,531
59,573,326,427,247,326,237,192,190,292,518,190,482
60,523,294,477,229,294,259,151,218,337,445,218,555
61,605,355,395,250,355,212,220,183,242,575,183,425
62,460,254,540,206,254,280,153,260,333,407,260,593
63,613,347,387,266,347,202,217,185,251,564,185,436
64,499,278,501,221,278,259,167,242,313,445,242,555
65,613,364,387,249,364,209,217,178,241,581,178,419
66,488,271,512,217,271,269,155,243,331,426,243,574
67,571,325,429,246,325,235,214,194,267,539,194,461
68,497,259,503,238,259,258,175,245,321,434,245,566
69,584,341,416,243,341,218,206,198,255,547,198,453
70,495,279,505,216,279,279,177,226,318,456,226,544
71,580,320,420,260,320,224,207,196,277,527,196,473
72,501,294,499,207,294,259,154,240,312,448,240,552
73,606,352,394,254,352,202,225,192,231,577,192,423
74,485,260,515,225,260,264,166,251,323,426,251,574
75,594,356,406,238,356,220,198,186,260,554,186,446
76,485,251,515,234,251,277,162,238,349,413,238,587
77,603,347,397,256,347,207,218,190,245,565,190,435
78,507,282,493,225,282,274,179,219,320,461,219,539
79,585,343,415,242,343,238,219,177,261,562,177,438
80,492,257,508,235,257,242,155,266,322,412,266,588
81,579,353,421,226,353,219,201,202,244,554,202,446
82,473,272,527,201,272,269,154,258,316,426,258,574
83,618,337,382,281,337,202,226,180,257,563,180,437
84,486,287,514,199,287,275,158,239,316,445,239,555
85,629,370,371,259,370,216,218,155,257,588,155,412
86,463,257,537,206,257,283,156,254,333,413,254,587
87,620,368,380,252,368,195,188,185,259,556,185,444
88,478,262,522,216,262,283,168,239,331,430,239,570
89,591,315,409,276,315,218,230,191,264,545,191,455
90,509,273,491,236,273,274,173,217,337,446,217,554
91,586,331,414,255,331,220,213,194,262,544,194,456
92,492,277,508,215,277,269,166,239,318,443,239,557
93,597,327,403,270,327,229,222,174,277,549,174,451
94,509,276,491,233,276,247,180,244,300,456,244,544
95,578,326,422,252,326,229,203,193,278,529,193,471
96,497,285,503,212,285,269,154,234,327,439,234,561
97,580,338,420,242,338,214,203,206,253,541,206,459
98,524,295,476,229,295,262,160,214,331,455,214,545
99,568,332,432,236,332,271,205,161,302,537,161,463
100,513,297,487,216,297,259,180,228,295,477,228,523
101,573,319,427,254,319,218,192,209,280,511,209,489
102,501,279,499,222,279,279,162,220,339,441,220,559
103,596,354,404,242,354,215,209,189,248,563,189,437
104,481,270,519,211,270,298,175,221,334,445,221,555
105,594,322,406,272,322,228,221,178,279,543,178,457
106,485,287,515,198,287,265,157,250,306,444,250,556
107,605,351,395,254,351,206,219,189,241,570,189,430
108,448,255,552,193,255,294,138,258,349,393,258,607
109,620,348,380,272,348,197,224,183,245,572,183,428
110,482,274,518,208,274,270,159,248,319,433,248,567
111,597,334,403,263,334,213,198,190,278,532,190,468
112,499,298,501,201,298,275,184,226,292,482,226,518
113,604,362,396,242,362,210,189,186,263,551,186,449
114,482,259,518,223,259,267,147,251,343,406,251,594
115,581,345,419,236,345,224,210,195,250,555,195,445
116,501,287,499,214,287,270,157,229,327,444,229,556
117,563,317,437,246,317,224,197,213,273,514,213,486
118,546,295,454,251,295,256,198,198,309,493,198,507
119,537,312,463,225,312,252,186,211,291,498,211,502
120,571,324,429,247,324,236,199,193,284,523,193,477
121,485,263,515,222,263,291,167,224,346,430,224,570
122,613,361,387,252,361,210,218,177,244,579,177,421
123,494,283,506,211,283,262,142,244,331,425,244,575
124,589,362,411,227,362,223,207,188,243,569,188,431
125,497,278,503,219,278,272,169,231,322,447,231,553
126,595,355,405,240,355,219,207,186,252,562,186,438
