,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,218,75,782,143,75,691,111,91,723,186,91,814
1,860,425,140,435,425,90,416,50,109,841,50,159
2,717,596,283,121,596,112,110,171,123,706,171,294
3,524,376,476,148,376,91,125,385,114,501,385,499
4,728,578,272,150,578,88,134,184,104,712,184,288
5,234,84,766,150,84,105,122,661,133,206,661,794
6,854,645,146,209,645,61,191,85,79,836,85,164
7,721,530,279,191,530,98,169,181,120,699,181,301
8,714,470,286,244,470,116,209,170,151,679,170,321
9,349,187,651,162,187,138,134,513,166,321,513,679
10,832,543,168,289,543,77,277,91,89,820,91,180
11,519,326,481,193,326,125,173,356,145,499,356,501
12,658,415,342,243,415,105,198,237,150,613,237,387
13,407,228,593,179,228,125,132,468,172,360,468,640
14,822,536,178,286,536,86,266,92,106,802,92,198
15,350,171,650,179,171,132,115,518,196,286,518,714
16,827,530,173,297,530,84,267,89,114,797,89,203
17,589,258,411,331,258,122,146,289,307,404,289,596
18,649,376,351,273,376,155,237,196,191,613,196,387
19,507,226,493,281,226,166,157,327,290,383,327,617
20,696,406,304,290,406,134,203,170,221,609,170,391
21,459,199,541,260,199,171,140,370,291,339,370,661
22,725,483,275,242,483,123,200,152,165,683,152,317
23,490,236,510,254,236,152,127,358,279,363,358,637
24,696,416,304,280,416,152,227,152,205,643,152,357
25,478,231,522,247,231,231,132,291,346,363,291,637
26,698,422,302,276,422,141,217,161,200,639,161,361
27,436,228,564,208,228,246,127,318,327,355,318,645
28,679,400,321,279,400,168,226,153,221,626,153,374
29,489,267,511,222,267,243,142,268,323,409,268,591
30,627,378,373,249,378,195,215,178,229,593,178,407
31,458,232,542,226,232,297,155,245,368,387,245,613
32,657,404,343,253,404,181,226,162,208,630,162,370
33,463,242,537,221,242,281,160,256,342,402,256,598
34,651,399,349,252,399,191,242,158,201,641,158,359
35,466,247,534,219,247,290,172,244,337,419,244,581
36,627,366,373,261,366,190,203,183,248,569,183,431
37,456,253,544,203,253,275,154,269,324,407,269,593
38,638,375,362,263,375,202,228,160,237,603,160,397
39,488,259,512,229,259,260,167,252,322,426,252,574
40,628,364,372,264,364,204,230,168,238,594,168,406
41,465,245,535,220,245,284,152,251,352,397,251,603
42,627,378,373,249,378,193,201,180,241,579,180,421
43,500,275,500,225,275,259,162,241,322,437,241,563
44,606,381,394,225,381,194,199,200,220,580,200,420
45,508,261,492,247,261,270,169,222,348,430,222,570
46,607,359,393,248,359,198,216,195,230,575,195,425
47,452,235,548,217,235,294,158,254,353,393,254,607
48,623,361,377,262,361,207,224,170,245,585,170,415
49,479,273,521,206,273,274,156,247,324,429,247,571
50,616,354,384,262,354,218,215,166,265,569,166,431
51,507,299,493,208,299,237,141,256,304,440,256,560
52,588,345,412,243,345,216,209,196,250,554,196,446
53,451,243,549,208,243,287,135,262,360,378,262,622
54,655,398,345,257,398,184,228,161,213,626,161,374
55,475,251,525,224,251,263,156,262,331,407,262,593
56,598,337,402,261,337,216,223,186,254,560,186,440
57,503,288,497,215,288,278,179,219,314,467,219,533
58,616,338,384,278,338,211,216,173,273,554,173,446
59,485,271,515,214,271,260,157,255,317,428,255,572
60,616,371,384,245,371,198,208,186,235,579,186,421
61,512,281,488,231,281,259,163,229,327,444,229,556
62,593,325,407,268,325,203,219,204,252,544,204,456
63,492,276,508,216,276,275,166,233,325,442,233,558
64,585,331,415,254,331,226,219,189,261,550,189,450
65,476,252,524,224,252,280,178,244,326,430,244,570
66,625,364,375,261,364,198,221,177,238,585,177,415
67,503,291,497,212,291,262,148,235,326,439,235,561
68,569,325,431,244,325,239,203,192,280,528,192,472
69,497,278,503,219,278,257,157,246,319,435,246,565
70,602,346,398,256,346,226,227,172,255,573,172,427
71,499,265,501,234,265,261,143,240,352,408,240,592
72,612,355,388,257,355,229,233,159,253,588,159,412
73,505,269,495,236,269,247,159,248,324,428,248,572
74,617,364,383,253,364,207,208,176,252,572,176,428
75,496,296,504,200,296,272,158,232,314,454,232,546
76,572,322,428,250,322,243,191,185,302,513,185,487
77,509,303,491,206,303,255,156,236,305,459,236,541
78,579,327,421,252,327,234,216,187,270,543,187,457
79,479,251,521,228,251,280,164,241,344,415,241,585
80,618,367,382,251,367,200,216,182,235,583,182,417
81,449,255,551,194,255,297,132,254,359,387,254,613
82,634,389,366,245,389,197,208,169,234,597,169,403
83,512,292,488,220,292,248,172,240,296,464,240,536
84,592,330,408,262,330,217,212,191,267,542,191,458
85,495,281,505,214,281,263,157,242,320,438,242,562
86,604,335,396,269,335,212,217,184,264,552,184,448
87,478,275,522,203,275,272,164,250,311,439,250,561
88,617,378,383,239,378,213,207,170,245,585,170,415
89,482,277,518,205,277,285,160,233,330,437,233,563
90,614,381,386,233,381,211,202,175,242,583,175,417
91,459,253,541,206,253,297,150,244,353,403,244,597
92,606,344,394,262,344,202,213,192,251,557,192,443
93,463,258,537,205,258,281,157,256,329,415,256,585
94,621,378,379,243,378,197,202,182,238,580,182,420
95,472,259,528,213,259,281,161,247,333,420,247,580
96,625,352,375,273,352,189,213,186,249,565,186,435
97,482,264,518,218,264,282,165,236,335,429,236,571
98,600,362,400,238,362,226,204,174,260,566,174,434
99,483,280,517,203,280,267,149,250,321,429,250,571
100,592,348,408,244,348,226,214,182,256,562,182,438
101,468,232,532,236,232,280,177,252,339,409,252,591
102,629,355,371,274,355,213,229,158,258,584,158,416
103,502,279,498,223,279,264,180,234,307,459,234,541
104,609,348,391,261,348,208,198,183,271,546,183,454
105,519,302,481,217,302,247,165,234,299,467,234,533
