,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,0,0,1000,0,0,1000,0,0,1000,0,0,1000
1,1000,524,0,476,524,0,476,0,0,1000,0,0
2,1000,1000,0,0,1000,0,0,0,0,1000,0,0
3,639,19,361,620,19,0,620,361,0,639,361,361
4,38,38,962,0,38,0,0,962,0,38,962,962
5,0,0,1000,0,0,1000,0,0,1000,0,0,1000
6,1000,1000,0,0,1000,0,0,0,0,1000,0,0
7,1000,1000,0,0,1000,0,0,0,0,1000,0,0
8,1000,0,0,1000,0,0,1000,0,0,1000,0,0
9,0,0,1000,0,0,0,0,1000,0,0,1000,1000
10,0,0,1000,0,0,1000,0,0,1000,0,0,1000
11,1000,1000,0,0,1000,0,0,0,0,1000,0,0
12,1000,1000,0,0,1000,0,0,0,0,1000,0,0
13,1000,0,0,1000,0,0,1000,0,0,1000,0,0
14,0,0,1000,0,0,0,0,1000,0,0,1000,1000
15,0,0,1000,0,0,1000,0,0,1000,0,0,1000
16,1000,1000,0,0,1000,0,0,0,0,1000,0,0
17,1000,1000,0,0,1000,0,0,0,0,1000,0,0
18,1000,0,0,1000,0,0,1000,0,0,1000,0,0
19,0,0,1000,0,0,0,0,1000,0,0,1000,1000
20,0,0,1000,0,0,1000,0,0,1000,0,0,1000
21,1000,1000,0,0,1000,0,0,0,0,1000,0,0
22,1000,1000,0,0,1000,0,0,0,0,1000,0,0
23,1000,0,0,1000,0,0,1000,0,0,1000,0,0
24,0,0,1000,0,0,0,0,1000,0,0,1000,1000
25,0,0,1000,0,0,1000,0,0,1000,0,0,1000
26,1000,1000,0,0,1000,0,0,0,0,1000,0,0
27,1000,1000,0,0,1000,0,0,0,0,1000,0,0
28,1000,0,0,1000,0,0,1000,0,0,1000,0,0
29,0,0,1000,0,0,0,0,1000,0,0,1000,1000
30,0,0,1000,0,0,1000,0,0,1000,0,0,1000
31,1000,1000,0,0,1000,0,0,0,0,1000,0,0
32,1000,1000,0,0,1000,0,0,0,0,1000,0,0
33,1000,0,0,1000,0,0,1000,0,0,1000,0,0
34,0,0,1000,0,0,0,0,1000,0,0,1000,1000
35,0,0,1000,0,0,1000,0,0,1000,0,0,1000
36,1000,1000,0,0,1000,0,0,0,0,1000,0,0
37,1000,1000,0,0,1000,0,0,0,0,1000,0,0
38,1000,0,0,1000,0,0,1000,0,0,1000,0,0
39,0,0,1000,0,0,0,0,1000,0,0,1000,1000
40,0,0,1000,0,0,1000,0,0,1000,0,0,1000
41,1000,1000,0,0,1000,0,0,0,0,1000,0,0
42,1000,1000,0,0,1000,0,0,0,0,1000,0,0
43,1000,0,0,1000,0,0,1000,0,0,1000,0,0
44,0,0,1000,0,0,0,0,1000,0,0,1000,1000
45,0,0,1000,0,0,1000,0,0,1000,0,0,1000
46,1000,1000,0,0,1000,0,0,0,0,1000,0,0
47,1000,1000,0,0,1000,0,0,0,0,1000,0,0
48,1000,0,0,1000,0,0,1000,0,0,1000,0,0
49,0,0,1000,0,0,0,0,1000,0,0,1000,1000
50,0,0,1000,0,0,1000,0,0,1000,0,0,1000
51,1000,1000,0,0,1000,0,0,0,0,1000,0,0
52,1000,1000,0,0,1000,0,0,0,0,1000,0,0
53,1000,0,0,1000,0,0,1000,0,0,1000,0,0
54,0,0,1000,0,0,0,0,1000,0,0,1000,1000
55,0,0,1000,0,0,1000,0,0,1000,0,0,1000
56,1000,1000,0,0,1000,0,0,0,0,1000,0,0
57,1000,1000,0,0,1000,0,0,0,0,1000,0,0
58,1000,0,0,1000,0,0,1000,0,0,1000,0,0
59,0,0,1000,0,0,0,0,1000,0,0,1000,1000
60,0,0,1000,0,0,1000,0,0,1000,0,0,1000
61,1000,1000,0,0,1000,0,0,0,0,1000,0,0
62,1000,1000,0,0,1000,0,0,0,0,1000,0,0
63,1000,0,0,1000,0,0,1000,0,0,1000,0,0
64,0,0,1000,0,0,0,0,1000,0,0,1000,1000
65,0,0,1000,0,0,1000,0,0,1000,0,0,1000
66,1000,1000,0,0,1000,0,0,0,0,1000,0,0
67,1000,1000,0,0,1000,0,0,0,0,1000,0,0
68,1000,0,0,1000,0,0,1000,0,0,1000,0,0
69,0,0,1000,0,0,0,0,1000,0,0,1000,1000
70,0,0,1000,0,0,1000,0,0,1000,0,0,1000
71,1000,1000,0,0,1000,0,0,0,0,1000,0,0
72,1000,1000,0,0,1000,0,0,0,0,1000,0,0
73,1000,0,0,1000,0,0,1000,0,0,1000,0,0
74,0,0,1000,0,0,0,0,1000,0,0,1000,1000
75,0,0,1000,0,0,1000,0,0,1000,0,0,1000
76,1000,1000,0,0,1000,0,0,0,0,1000,0,0
77,1000,1000,0,0,1000,0,0,0,0,1000,0,0
78,1000,0,0,1000,0,0,1000,0,0,1000,0,0
79,0,0,1000,0,0,0,0,1000,0,0,1000,1000
80,0,0,1000,0,0,1000,0,0,1000,0,0,1000
81,1000,1000,0,0,1000,0,0,0,0,1000,0,0
82,1000,1000,0,0,1000,0,0,0,0,1000,0,0
83,1000,0,0,1000,0,0,1000,0,0,1000,0,0
84,0,0,1000,0,0,0,0,1000,0,0,1000,1000
85,0,0,1000,0,0,1000,0,0,1000,0,0,1000
86,1000,1000,0,0,1000,0,0,0,0,1000,0,0
87,1000,1000,0,0,1000,0,0,0,0,1000,0,0
88,1000,0,0,1000,0,0,1000,0,0,1000,0,0
89,0,0,1000,0,0,0,0,1000,0,0,1000,1000
