,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,81,38,919,43,38,883,42,36,884,80,36,920
1,938,465,62,473,465,36,469,26,40,934,26,66
2,905,847,95,58,847,31,36,64,53,883,64,117
3,519,450,481,69,450,37,57,444,49,507,444,493
4,852,746,148,106,746,35,91,113,50,837,113,163
5,80,35,920,45,35,43,33,877,55,68,877,932
6,941,406,59,535,406,25,533,34,27,939,34,61
7,901,853,99,48,853,36,37,63,47,890,63,110
8,904,828,96,76,828,40,50,56,66,878,56,122
9,869,644,131,225,644,48,209,83,64,853,83,147
10,103,38,897,65,38,53,44,844,74,82,844,918
11,939,616,61,323,616,23,312,38,34,928,38,72
12,900,597,100,303,597,38,290,62,51,887,62,113
13,897,567,103,330,567,54,308,49,76,875,49,125
14,867,579,133,288,579,57,260,76,85,839,76,161
15,303,173,697,130,173,54,90,643,94,263,643,737
16,938,602,62,336,602,32,308,30,60,910,30,90
17,712,338,288,374,338,49,151,239,272,489,239,511
18,546,268,454,278,268,61,109,393,230,377,393,623
19,698,413,302,285,413,63,145,239,203,558,239,442
20,584,287,416,297,287,66,122,350,241,409,350,591
21,639,351,361,288,351,66,130,295,224,481,295,519
22,581,310,419,271,310,67,126,352,212,436,352,564
23,593,317,407,276,317,70,128,337,218,445,337,555
24,629,321,371,308,321,65,112,306,261,433,306,567
25,648,373,352,275,373,72,135,280,212,508,280,492
26,558,286,442,272,286,75,110,367,237,396,367,604
27,647,368,353,279,368,64,106,289,237,474,289,526
28,610,335,390,275,335,67,101,323,241,436,323,564
29,613,342,387,271,342,79,120,308,230,462,308,538
30,590,340,410,250,340,88,96,322,242,436,322,564
31,594,306,406,288,306,95,126,311,257,432,311,568
32,622,356,378,266,356,92,127,286,231,483,286,517
33,598,323,402,275,323,106,130,296,251,453,296,547
34,563,305,437,258,305,129,125,308,262,430,308,570
35,608,348,392,260,348,116,135,276,241,483,276,517
36,543,290,457,253,290,150,130,307,273,420,307,580
37,609,321,391,288,321,145,132,246,301,453,246,547
38,572,317,428,255,317,180,139,248,296,456,248,544
39,550,315,450,235,315,192,140,258,287,455,258,545
40,547,318,453,229,318,205,136,248,298,454,248,546
41,565,320,435,245,320,204,169,231,280,489,231,511
42,540,296,460,244,296,235,166,225,313,462,225,538
43,528,294,472,234,294,228,144,244,318,438,244,562
44,547,323,453,224,323,238,177,215,285,500,215,500
45,545,323,455,222,323,238,162,217,298,485,217,515
46,521,294,479,227,294,250,159,229,318,453,229,547
47,503,292,497,211,292,260,148,237,323,440,237,560
48,570,320,430,250,320,209,183,221,276,503,221,497
49,542,314,458,228,314,248,177,210,299,491,210,509
50,530,309,470,221,309,275,177,195,319,486,195,514
51,529,293,471,236,293,268,166,203,338,459,203,541
52,570,336,430,234,336,244,187,186,291,523,186,477
53,494,268,506,226,268,251,163,255,314,431,255,569
54,569,317,431,252,317,230,174,201,308,491,201,509
55,526,288,474,238,288,273,183,201,328,471,201,529
56,540,315,460,225,315,267,194,193,298,509,193,491
57,504,290,496,214,290,260,157,236,317,447,236,553
58,545,303,455,242,303,271,188,184,325,491,184,509
59,527,299,473,228,299,249,170,224,307,469,224,531
60,556,305,444,251,305,254,190,190,315,495,190,505
61,528,311,472,217,311,264,170,208,311,481,208,519
62,512,271,488,241,271,261,175,227,327,446,227,554
63,536,299,464,237,299,260,213,204,284,512,204,488
64,528,292,472,236,292,272,174,200,334,466,200,534
65,515,297,485,218,297,261,176,224,303,473,224,527
66,558,308,442,250,308,226,167,216,309,475,216,525
67,517,277,483,240,277,257,180,226,317,457,226,543
68,549,326,451,223,326,253,175,198,301,501,198,499
69,522,305,478,217,305,265,168,213,314,473,213,527
70,530,289,470,241,289,256,179,214,318,468,214,532
71,534,318,466,216,318,261,174,205,303,492,205,508
72,524,268,476,256,268,260,172,216,344,440,216,560
73,555,324,445,231,324,245,208,200,268,532,200,468
74,519,277,481,242,277,260,173,221,329,450,221,550
