,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,248,83,752,165,83,666,151,86,680,234,86,766
1,869,487,131,382,487,81,382,50,81,869,50,131
2,655,527,345,128,527,114,109,231,133,636,231,364
3,251,91,749,160,91,109,107,640,162,198,640,802
4,863,642,137,221,642,65,210,72,76,852,72,148
5,731,537,269,194,537,103,164,166,133,701,166,299
6,710,461,290,249,461,122,197,168,174,658,168,342
7,292,151,708,141,151,142,116,566,167,267,566,733
8,828,544,172,284,544,80,272,92,92,816,92,184
9,687,471,313,216,471,147,191,166,172,662,166,338
10,615,357,385,258,357,156,186,229,228,543,229,457
11,548,298,452,250,298,153,178,299,225,476,299,524
12,639,376,361,263,376,144,188,217,219,564,217,436
13,486,235,514,251,235,158,148,356,261,383,356,617
14,719,439,281,280,439,142,234,139,188,673,139,327
15,414,201,586,213,201,162,123,424,252,324,424,676
16,800,497,200,303,497,116,255,84,164,752,84,248
17,476,196,524,280,196,164,125,360,319,321,360,679
18,735,489,265,246,489,153,229,112,170,718,112,282
19,456,210,544,246,210,204,126,340,324,336,340,664
20,726,469,274,257,469,153,242,121,168,711,121,289
21,478,223,522,255,223,200,136,322,319,359,322,641
22,657,428,343,229,428,187,243,156,173,671,156,329
23,493,244,507,249,244,226,146,281,329,390,281,610
24,668,411,332,257,411,184,239,148,202,650,148,350
25,414,188,586,226,188,257,139,329,344,327,329,673
26,728,469,272,259,469,134,233,138,160,702,138,298
27,444,226,556,218,226,267,158,289,327,384,289,616
28,687,448,313,239,448,159,228,154,170,676,154,324
29,454,217,546,237,217,291,145,255,383,362,255,638
30,680,415,320,265,415,163,232,157,196,647,157,353
31,460,234,540,226,234,265,163,275,328,397,275,603
32,629,370,371,259,370,209,235,162,233,605,162,395
33,486,252,514,234,252,238,159,276,313,411,276,589
34,621,375,379,246,375,205,225,174,226,600,174,400
35,456,238,544,218,238,288,154,256,352,392,256,608
36,645,367,355,278,367,181,244,174,215,611,174,389
37,489,267,511,222,267,251,173,260,300,440,260,560
38,629,371,371,258,371,201,212,170,247,583,170,417
39,478,235,522,243,235,284,145,238,382,380,238,620
40,636,388,364,248,388,181,220,183,209,608,183,392
41,473,275,527,198,275,295,173,232,320,448,232,552
42,623,370,377,253,370,179,218,198,214,588,198,412
43,467,230,533,237,230,272,174,261,335,404,261,596
