,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,278,117,722,161,117,639,140,83,660,257,83,743
1,860,456,140,404,456,75,395,65,84,851,65,149
2,259,119,741,140,119,126,123,615,143,242,615,758
3,852,648,148,204,648,72,180,76,96,828,76,172
4,716,578,284,138,578,127,111,157,154,689,157,311
5,688,505,312,183,505,141,143,171,181,648,171,352
6,325,157,675,168,157,153,111,522,210,268,522,732
7,845,559,155,286,559,86,255,69,117,814,69,186
8,696,480,304,216,480,151,182,153,185,662,153,338
9,365,195,635,170,195,167,130,468,207,325,468,675
10,799,531,201,268,531,119,257,82,130,788,82,212
11,553,270,447,283,270,174,148,273,309,418,273,582
12,676,460,324,216,460,169,195,155,190,655,155,345
13,424,177,576,247,177,182,133,394,296,310,394,690
14,779,505,221,274,505,138,262,83,150,767,83,233
15,491,209,509,282,209,192,132,317,342,341,317,659
16,702,487,298,215,487,182,246,116,151,733,116,267
17,430,170,570,260,170,217,155,353,322,325,353,675
18,764,519,236,245,519,134,233,102,146,752,102,248
19,452,191,548,261,191,209,136,339,334,327,339,673
20,708,445,292,263,445,175,252,117,186,697,117,303
21,410,184,590,226,184,285,138,305,373,322,305,678
22,757,480,243,277,480,140,252,103,165,732,103,268
23,452,221,548,231,221,257,134,291,354,355,291,645
24,714,473,286,241,473,155,238,131,158,711,131,289
25,441,221,559,220,221,232,127,327,325,348,327,652
26,694,415,306,279,415,159,248,147,190,663,147,337
27,453,216,547,237,216,303,165,244,375,381,244,619
28,662,397,338,265,397,177,268,161,174,665,161,335
29,429,209,571,220,209,276,159,295,337,368,295,632
30,699,443,301,256,443,149,238,152,167,681,152,319
31,464,221,536,243,221,266,159,270,350,380,270,620
32,658,398,342,260,398,172,235,170,197,633,170,367
33,452,209,548,243,209,286,163,262,366,372,262,628
34,669,417,331,252,417,175,240,156,187,657,156,343
35,439,221,561,218,221,277,166,284,329,387,284,613
36,661,409,339,252,409,180,236,159,196,645,159,355
37,479,268,521,211,268,269,156,252,324,424,252,576
