,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,221,67,779,154,67,670,105,109,719,172,109,828
1,863,429,137,434,429,77,412,60,99,841,60,159
2,735,591,265,144,591,110,115,155,139,706,155,294
3,608,484,392,124,484,120,117,272,127,601,272,399
4,248,108,752,140,108,117,119,635,138,227,635,773
5,853,662,147,191,662,78,186,69,83,848,69,152
6,735,563,265,172,563,103,171,162,104,734,162,266
7,648,449,352,199,449,129,178,223,150,627,223,373
8,418,230,582,188,230,137,163,445,162,393,445,607
9,795,508,205,287,508,111,273,94,125,781,94,219
10,271,147,729,124,147,148,106,581,166,253,581,747
11,821,564,179,257,564,91,265,88,83,829,88,171
12,714,454,286,260,454,132,237,154,155,691,154,309
13,574,336,426,238,336,138,171,288,205,507,288,493
14,558,335,442,223,335,150,158,292,215,493,292,507
15,647,365,353,282,365,133,192,220,223,557,220,443
16,508,274,492,234,274,156,150,336,240,424,336,576
17,657,391,343,266,391,158,220,185,204,611,185,389
18,455,236,545,219,236,165,137,380,247,373,380,627
19,748,480,252,268,480,131,210,121,189,690,121,310
20,480,228,520,252,228,178,138,342,292,366,342,634
21,686,429,314,257,429,143,209,171,191,638,171,362
22,510,229,490,281,229,192,154,298,319,383,298,617
23,632,371,368,261,371,178,233,190,206,604,190,396
24,491,229,509,262,229,205,168,304,299,397,304,603
25,666,410,334,256,410,155,213,179,198,623,179,377
26,479,252,521,227,252,235,146,286,316,398,286,602
27,657,384,343,273,384,180,220,163,233,604,163,396
28,497,256,503,241,256,222,145,281,318,401,281,599
29,594,335,406,259,335,198,217,208,240,552,208,448
30,527,264,473,263,264,252,164,221,351,428,221,572
31,599,372,401,227,372,210,216,191,221,588,191,412
32,488,257,512,231,257,250,161,262,320,418,262,582
33,607,347,393,260,347,201,224,192,237,571,192,429
34,497,273,503,224,273,264,164,239,324,437,239,563
35,621,357,379,264,357,208,215,171,257,572,171,428
36,472,254,528,218,254,278,163,250,333,417,250,583
37,604,350,396,254,350,212,220,184,246,570,184,430
38,493,254,507,239,254,256,158,251,337,412,251,588
39,620,356,380,264,356,189,230,191,223,586,191,414
40,478,240,522,238,240,259,159,263,338,399,263,601
41,634,360,366,274,360,188,230,178,232,590,178,410
42,482,237,518,245,237,254,187,264,312,424,264,576
43,639,360,361,279,360,194,229,167,244,589,167,411
44,472,230,528,242,230,277,168,251,351,398,251,602
45,595,359,405,236,359,191,211,214,216,570,214,430
46,479,263,521,216,263,287,180,234,323,443,234,557
47,601,357,399,244,357,210,216,189,238,573,189,427
48,472,253,528,219,253,277,152,251,344,405,251,595
49,596,376,404,220,376,222,217,182,225,593,182,407
50,496,267,504,229,267,271,153,233,347,420,233,580
