,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,139,91,861,48,91,716,44,145,720,135,145,865
1,821,410,179,411,410,113,407,66,117,817,66,183
2,752,612,248,140,612,86,116,162,110,728,162,272
3,769,597,231,172,597,85,145,146,112,742,146,258
4,245,88,755,157,88,607,125,148,639,213,148,787
5,864,180,136,684,180,53,665,83,72,845,83,155
6,207,117,793,90,117,89,86,704,93,203,704,797
7,845,705,155,140,705,48,135,107,53,840,107,160
8,242,126,758,116,126,580,93,178,603,219,178,781
9,863,221,137,642,221,42,628,95,56,849,95,151
10,217,137,783,80,137,70,75,713,75,212,713,788
11,853,714,147,139,714,40,133,107,46,847,107,153
12,239,127,761,112,127,574,85,187,601,212,187,788
13,861,215,139,646,215,46,635,93,57,850,93,150
14,210,151,790,59,151,72,53,718,78,204,718,796
15,860,724,140,136,724,38,132,102,42,856,102,144
16,262,153,738,109,153,566,80,172,595,233,172,767
17,876,239,124,637,239,36,622,88,51,861,88,139
18,215,145,785,70,145,87,63,698,94,208,698,792
19,852,722,148,130,722,51,126,97,55,848,97,152
20,242,147,758,95,147,572,74,186,593,221,186,779
21,863,206,137,657,206,30,639,107,48,845,107,155
22,251,174,749,77,174,67,69,682,75,243,682,757
23,860,724,140,136,724,35,132,105,39,856,105,144
24,245,138,755,107,138,564,88,191,583,226,191,774
25,873,241,127,632,241,32,625,95,39,866,95,134
26,238,172,762,66,172,82,67,680,81,239,680,761
27,860,723,140,137,723,47,133,93,51,856,93,144
28,235,130,765,105,130,581,77,184,609,207,184,793
29,865,227,135,638,227,38,624,97,52,851,97,149
30,221,139,779,82,139,78,75,701,85,214,701,786
31,849,723,151,126,723,44,124,107,46,847,107,153
32,251,144,749,107,144,570,82,179,595,226,179,774
33,890,237,110,653,237,29,637,81,45,874,81,126
34,268,186,732,82,186,65,73,667,74,259,667,741
35,880,724,120,156,724,36,152,84,40,876,84,124
36,232,127,768,105,127,570,79,198,596,206,198,794
37,868,250,132,618,250,35,607,97,46,857,97,143
38,244,180,756,64,180,69,58,687,75,238,687,762
39,864,731,136,133,731,35,126,101,42,857,101,143
40,248,150,752,98,150,569,74,183,593,224,183,776
41,864,241,136,623,241,38,612,98,49,853,98,147
42,224,150,776,74,150,72,65,704,81,215,704,785
43,872,730,128,142,730,28,135,100,35,865,100,135
44,243,143,757,100,143,568,74,189,594,217,189,783
45,867,220,133,647,220,32,632,101,47,852,101,148
46,235,155,765,80,155,84,73,681,91,228,681,772
47,869,735,131,134,735,40,131,91,43,866,91,134
48,245,141,755,104,141,575,80,180,599,221,180,779
49,884,257,116,627,257,35,615,81,47,872,81,128
50,232,157,768,75,157,57,67,711,65,224,711,776
51,872,739,128,133,739,27,129,101,31,868,101,132
52,258,151,742,107,151,573,81,169,599,232,169,768
53,877,245,123,632,245,37,621,86,48,866,86,134
54,223,156,777,67,156,76,61,701,82,217,701,783
55,848,728,152,120,728,42,116,110,46,844,110,156
56,261,160,739,101,160,565,73,174,593,233,174,767
57,884,239,116,645,239,31,626,85,50,865,85,135
58,219,153,781,66,153,86,58,695,94,211,695,789
59,862,733,138,129,733,39,126,99,42,859,99,141
60,265,156,735,109,156,567,79,168,597,235,168,765
61,890,252,110,638,252,33,622,77,49,874,77,126
62,245,165,755,80,165,83,72,672,91,237,672,763
63,883,749,117,134,749,47,128,70,53,877,70,123
64,238,137,762,101,137,568,81,194,588,218,194,782
65,888,266,112,622,266,26,607,86,41,873,86,127
66,231,166,769,65,166,72,60,697,77,226,697,774
67,854,730,146,124,730,39,122,107,41,852,107,148
68,236,146,764,90,146,571,66,193,595,212,193,788
69,872,245,128,627,245,32,619,96,40,864,96,136
70,242,169,758,73,169,81,66,677,88,235,677,765
71,863,736,137,127,736,40,124,97,43,860,97,140
72,248,146,752,102,146,577,77,175,602,223,175,777
73,869,242,131,627,242,38,616,93,49,858,93,142
74,232,172,768,60,172,68,54,700,74,226,700,774
75,883,757,117,126,757,30,123,87,33,880,87,120
76,235,154,765,81,154,585,59,180,607,213,180,787
77,878,248,122,630,248,42,619,80,53,867,80,133
78,224,162,776,62,162,63,58,713,67,220,713,780
79,869,736,131,133,736,35,131,96,37,867,96,133
80,248,147,752,101,147,570,73,182,598,220,182,780
81,866,237,134,629,237,40,617,94,52,854,94,146
82,232,169,768,63,169,65,56,703,72,225,703,775
83,859,739,141,120,739,27,116,114,31,855,114,145
84,251,166,749,85,166,567,66,182,586,232,182,768
85,872,240,128,632,240,26,620,102,38,860,102,140
86,234,166,766,68,166,71,61,695,78,227,695,773
87,865,736,135,129,736,37,125,98,41,861,98,139
88,230,146,770,84,146,570,67,200,587,213,200,787
89,883,243,117,640,243,27,630,90,37,873,90,127
90,242,173,758,69,173,57,67,701,59,240,701,760
91,867,738,133,129,738,29,126,104,32,864,104,136
92,244,154,756,90,154,565,66,191,589,220,191,780
93,863,236,137,627,236,39,613,98,53,849,98,151
94,227,157,773,70,157,67,61,706,76,218,706,782
95,847,746,153,101,746,35,95,118,41,841,118,159
96,248,147,752,101,147,566,69,186,598,216,186,784
97,876,236,124,640,236,33,621,91,52,857,91,143
98,240,165,760,75,165,62,61,698,76,226,698,774
99,875,748,125,127,748,31,120,94,38,868,94,132
100,236,141,764,95,141,580,73,184,602,214,184,786
101,870,254,130,616,254,42,602,88,56,856,88,144
102,206,156,794,50,156,68,43,726,75,199,726,801
103,845,731,155,114,731,37,107,118,44,838,118,162
104,263,157,737,106,157,559,67,178,598,224,178,776
105,891,246,109,645,246,30,621,79,54,867,79,133
106,237,169,763,68,169,68,56,695,80,225,695,775
107,868,731,132,137,731,30,132,102,35,863,102,137
108,247,144,753,103,144,566,76,187,593,220,187,780
109,866,235,134,631,235,34,621,100,44,856,100,144
110,232,163,768,69,163,75,64,693,80,227,693,773
111,863,741,137,122,741,39,121,98,40,862,98,138
112,249,152,751,97,152,571,63,180,605,215,180,785
113,855,238,145,617,238,44,599,101,62,837,101,163
114,222,163,778,59,163,67,52,711,74,215,711,785
115,851,737,149,114,737,31,109,118,36,846,118,154
116,264,164,736,100,164,573,77,163,596,241,163,759
117,890,244,110,646,244,31,633,79,44,877,79,123
118,253,173,747,80,173,63,71,684,72,244,684,756
119,877,738,123,139,738,30,133,93,36,871,93,129
120,229,132,771,97,132,572,71,199,598,203,199,797
121,856,231,144,625,231,35,616,109,44,847,109,153
122,237,167,763,70,167,63,66,700,67,233,700,767
123,846,719,154,127,719,37,124,117,40,843,117,157
124,246,138,754,108,138,574,79,180,603,217,180,783
125,876,241,124,635,241,36,622,88,49,863,88,137
126,242,176,758,66,176,65,62,693,69,238,693,762
127,871,738,129,133,738,33,131,96,35,869,96,131
128,251,141,749,110,141,573,79,176,604,220,176,780
129,864,229,136,635,229,41,623,95,53,852,95,148
130,233,165,767,68,165,67,61,700,74,226,700,774
131,871,747,129,124,747,35,119,94,40,866,94,134
132,235,149,765,86,149,568,70,197,584,219,197,781
133,861,234,139,627,234,28,621,111,34,855,111,145
134,257,184,743,73,184,52,70,691,55,254,691,746
135,874,727,126,147,727,29,145,97,31,872,97,128
136,251,157,749,94,157,576,79,173,591,236,173,764
137,866,228,134,638,228,40,630,94,48,858,94,142
138,223,153,777,70,153,65,66,712,69,219,712,781
139,878,759,122,119,759,30,116,92,33,875,92,125
140,222,141,778,81,141,572,60,206,593,201,206,799
141,845,220,155,625,220,39,614,116,50,834,116,166
142,239,181,761,58,181,64,52,697,70,233,697,767
143,871,745,129,126,745,27,124,102,29,869,102,131
144,236,148,764,88,148,570,60,194,598,208,194,792
145,867,236,133,631,236,45,622,88,54,858,88,142
146,236,161,764,75,161,69,72,695,72,233,695,767
147,865,741,135,124,741,40,122,95,42,863,95,137
148,245,160,755,85,160,565,61,190,589,221,190,779
149,878,245,122,633,245,28,623,94,38,868,94,132
150,222,154,778,68,154,69,62,709,75,216,709,784
151,870,744,130,126,744,32,123,98,35,867,98,133
152,244,152,756,92,152,565,73,191,584,225,191,775
153,865,249,135,616,249,34,612,101,38,861,101,139
154,232,165,768,67,165,59,63,709,63,228,709,772
155,862,750,138,112,750,30,110,108,32,860,108,140
156,254,160,746,94,160,575,67,171,602,227,171,773
157,891,233,109,658,233,32,645,77,45,878,77,122
158,234,150,766,84,150,57,78,709,63,228,709,772
159,867,744,133,123,744,22,121,111,24,865,111,135
160,254,161,746,93,161,564,72,182,585,233,182,767
161,872,237,128,635,237,30,625,98,40,862,98,138
162,235,164,765,71,164,58,66,707,63,230,707,770
163,866,741,134,125,741,33,122,101,36,863,101,137
164,241,150,759,91,150,566,62,193,595,212,193,788
165,854,232,146,622,232,32,614,114,40,846,114,154
166,248,187,752,61,187,64,57,688,68,244,688,756
167,872,746,128,126,746,33,125,95,34,871,95,129
168,245,153,755,92,153,563,73,192,582,226,192,774
169,882,246,118,636,246,32,628,86,40,874,86,126
170,243,173,757,70,173,62,66,695,66,239,695,761
171,881,752,119,129,752,29,128,90,30,880,90,120
172,232,142,768,90,142,562,67,206,585,209,206,791
173,853,226,147,627,226,34,615,113,46,841,113,159
174,233,174,767,59,174,64,55,703,68,229,703,771
175,885,768,115,117,768,27,113,88,31,881,88,119
176,224,142,776,82,142,565,60,211,587,202,211,798
177,866,223,134,643,223,33,629,101,47,852,101,148
178,235,159,765,76,159,61,69,704,68,228,704,772
179,868,748,132,120,748,23,117,109,26,865,109,135
180,246,154,754,92,154,569,71,185,590,225,185,775
181,880,236,120,644,236,41,633,79,52,869,79,131
182,222,146,778,76,146,79,71,699,84,217,699,783
183,853,727,147,126,727,43,123,104,46,850,104,150
184,230,131,770,99,131,585,78,185,606,209,185,791
185,865,232,135,633,232,39,623,96,49,855,96,145
186,245,182,755,63,182,59,57,696,65,239,696,761
187,874,735,126,139,735,23,137,103,25,872,103,128
188,246,153,754,93,153,568,75,186,586,228,186,772
189,877,247,123,630,247,33,621,90,42,868,90,132
190,238,166,762,72,166,63,66,699,69,232,699,768
191,874,752,126,122,752,33,117,93,38,869,93,131
192,245,156,755,89,156,563,59,192,593,215,192,785
193,871,230,129,641,230,32,628,97,45,858,97,142
194,235,162,765,73,162,73,67,692,79,229,692,771
195,876,754,124,122,754,36,118,88,40,872,88,128
196,260,166,740,94,166,562,68,178,588,234,178,766
197,886,254,114,632,254,20,617,94,35,871,94,129
198,241,171,759,70,171,60,62,699,68,233,699,767
199,864,723,136,141,723,31,138,105,34,861,105,139
200,244,147,756,97,147,571,75,185,593,222,185,778
201,884,255,116,629,255,31,616,85,44,871,85,129
202,215,153,785,62,153,71,58,714,75,211,714,789
203,859,734,141,125,734,41,123,100,43,857,100,143
204,266,154,734,112,154,563,77,171,598,231,171,769
205,880,244,120,636,244,31,619,89,48,863,89,137
206,259,189,741,70,189,68,65,673,73,254,673,746
207,876,736,124,140,736,34,136,90,38,872,90,128
208,231,143,769,88,143,574,68,195,594,211,195,789
209,856,219,144,637,219,39,624,105,52,843,105,157
210,225,167,775,58,167,61,52,714,67,219,714,781
211,875,750,125,125,750,25,120,100,30,870,100,130
212,268,157,732,111,157,558,82,174,587,239,174,761
213,891,254,109,637,254,29,629,80,37,883,80,117
214,219,150,781,69,150,63,65,718,67,215,718,785
215,860,745,140,115,745,27,114,113,28,859,113,141
216,238,144,762,94,144,573,65,189,602,209,189,791
217,857,237,143,620,237,37,611,106,46,848,106,152
218,244,183,756,61,183,74,57,682,78,240,682,760
219,884,750,116,134,750,29,132,87,31,882,87,118
220,236,130,764,106,130,569,77,195,598,207,195,793
221,865,226,135,639,226,31,627,104,43,853,104,147
222,229,152,771,77,152,75,72,696,80,224,696,776
223,866,731,134,135,731,35,130,99,40,861,99,139
224,250,156,750,94,156,570,77,180,587,233,180,767
225,872,231,128,641,231,35,634,93,42,865,93,135
226,248,160,752,88,160,73,84,679,77,244,679,756
227,882,744,118,138,744,36,133,82,41,877,82,123
228,247,147,753,100,147,567,70,186,597,217,186,783
229,859,232,141,627,232,35,614,106,48,846,106,154
230,236,166,764,70,166,70,60,694,80,226,694,774
231,868,742,132,126,742,34,120,98,40,862,98,138
232,258,160,742,98,160,576,78,166,596,238,166,762
233,869,232,131,637,232,42,625,89,54,857,89,143
234,222,155,778,67,155,76,63,702,80,218,702,782
235,853,735,147,118,735,40,117,107,41,852,107,148
236,241,139,759,102,139,579,79,180,602,218,180,782
237,861,220,139,641,220,45,630,94,56,850,94,150
238,230,166,770,64,166,75,57,695,82,223,695,777
239,864,736,136,128,736,34,123,102,39,859,102,141
240,249,138,751,111,138,564,86,187,589,224,187,776
241,882,255,118,627,255,26,617,92,36,872,92,128
242,252,183,748,69,183,60,63,688,66,246,688,754
243,877,741,123,136,741,27,132,96,31,873,96,127
244,230,141,770,89,141,579,70,191,598,211,191,789
245,875,248,125,627,248,34,620,91,41,868,91,132
246,242,173,758,69,173,62,64,696,67,237,696,763
247,882,764,118,118,764,25,116,93,27,880,93,120
248,265,169,735,96,169,562,70,173,588,239,173,761
249,894,235,106,659,235,28,650,78,37,885,78,115
250,229,152,771,77,152,58,76,713,59,228,713,772
251,865,755,135,110,755,19,111,116,18,866,116,134
252,243,164,757,79,164,570,55,187,594,219,187,781
253,849,228,151,621,228,38,609,113,50,837,113,163
254,222,163,778,59,163,61,54,717,66,217,717,783
255,855,731,145,124,731,33,121,112,36,852,112,148
256,242,150,758,92,150,564,66,194,590,216,194,784
257,873,237,127,636,237,38,622,89,52,859,89,141
258,232,159,768,73,159,75,67,693,81,226,693,774
259,868,738,132,130,738,37,126,95,41,864,95,136
260,243,153,757,90,153,566,65,191,591,218,191,782
261,867,225,133,642,225,36,626,97,52,851,97,149
262,248,172,752,76,172,62,68,690,70,240,690,760
263,867,730,133,137,730,29,133,104,33,863,104,137
264,240,131,760,109,131,574,78,186,605,209,186,791
265,874,256,126,618,256,36,603,90,51,859,90,141
266,256,198,744,58,198,75,52,669,81,250,669,750
267,893,764,107,129,764,39,125,68,43,889,68,111
268,243,146,757,97,146,562,74,195,585,220,195,780
269,866,227,134,639,227,33,626,101,46,853,101,147
270,244,181,756,63,181,56,60,700,59,241,700,759
271,862,719,138,143,719,27,143,111,27,862,111,138
272,242,149,758,93,149,565,80,193,578,229,193,771
273,875,232,125,643,232,33,638,92,38,870,92,130
274,222,147,778,75,147,60,72,718,63,219,718,781
275,838,715,162,123,715,32,121,130,34,836,130,164
276,238,149,762,89,149,569,67,193,591,216,193,784
277,860,218,140,642,218,41,631,99,52,849,99,151
278,229,160,771,69,160,76,66,695,79,226,695,774
279,873,768,127,105,768,35,103,92,37,871,92,129
280,235,152,765,83,152,560,66,205,577,218,205,782
281,850,221,150,629,221,31,621,119,39,842,119,158
282,240,178,760,62,178,76,59,684,79,237,684,763
283,869,743,131,126,743,42,125,89,43,868,89,132
284,264,165,736,99,165,568,75,168,592,240,168,760
285,884,219,116,665,219,34,650,82,49,869,82,131
286,217,147,783,70,147,59,66,724,63,213,724,787
287,864,742,136,122,742,27,121,109,28,863,109,137
288,227,151,773,76,151,569,58,204,587,209,204,791
289,864,222,136,642,222,35,632,101,45,854,101,146
290,250,178,750,72,178,67,66,683,73,244,683,756
291,880,742,120,138,742,32,134,88,36,876,88,124
292,239,143,761,96,143,568,75,193,589,218,193,782
293,862,240,138,622,240,30,612,108,40,852,108,148
294,240,173,760,67,173,69,60,691,76,233,691,767
295,875,766,125,109,766,31,104,94,36,870,94,130
296,249,157,751,92,157,569,65,182,596,222,182,778
297,874,228,126,646,228,36,637,90,45,865,90,135
298,246,168,754,78,168,69,73,685,74,241,685,759
299,872,746,128,126,746,39,122,89,43,868,89,132
300,229,133,771,96,133,574,77,197,593,210,197,790
301,863,247,137,616,247,40,608,97,48,855,97,145
302,244,182,756,62,182,58,58,698,62,240,698,760
303,875,728,125,147,728,31,141,94,37,869,94,131
304,247,150,753,97,150,567,76,186,588,226,186,774
305,874,239,126,635,239,33,626,93,42,865,93,135
306,224,163,776,61,163,76,56,700,81,219,700,781
307,865,743,135,122,743,31,119,104,34,862,104,138
308,248,148,752,100,148,568,72,184,596,220,184,780
309,871,239,129,632,239,35,614,94,53,853,94,147
310,231,170,769,61,170,75,50,694,86,220,694,780
311,867,752,133,115,752,32,111,101,36,863,101,137
312,237,155,763,82,155,571,58,192,595,213,192,787
313,871,255,129,616,255,35,609,94,42,864,94,136
314,229,177,771,52,177,60,51,711,61,228,711,772
315,857,743,143,114,743,36,113,107,37,856,107,144
316,243,149,757,94,149,567,73,190,588,222,190,778
317,868,249,132,619,249,38,606,94,51,855,94,145
318,233,174,767,59,174,77,52,690,84,226,690,774
319,866,749,134,117,749,39,112,95,44,861,95,139
320,242,145,758,97,145,585,70,173,612,215,173,785
321,875,247,125,628,247,46,619,79,55,866,79,134
322,230,171,770,59,171,69,55,701,73,226,701,774
323,854,744,146,110,744,35,111,111,34,855,111,145
324,246,141,754,105,141,563,76,191,592,217,191,783
325,870,230,130,640,230,34,618,96,56,848,96,152
326,241,156,759,85,156,71,71,688,85,227,688,773
327,884,747,116,137,747,29,130,87,36,877,87,123
328,233,144,767,89,144,572,66,195,595,210,195,790
329,873,250,127,623,250,32,613,95,42,863,95,137
330,248,184,752,64,184,64,59,688,69,243,688,757
331,877,737,123,140,737,30,137,93,33,874,93,126
332,247,148,753,99,148,569,77,184,591,225,184,775
333,875,230,125,645,230,32,635,93,42,865,93,135
334,224,158,776,66,158,71,62,705,75,220,705,780
335,852,730,148,122,730,36,118,112,40,848,112,152
336,255,157,745,98,157,557,76,188,579,233,188,767
337,886,239,114,647,239,27,636,87,38,875,87,125
338,236,161,764,75,161,73,71,691,77,232,691,768
339,859,744,141,115,744,35,114,106,36,858,106,142
340,250,157,750,93,157,566,67,184,592,224,184,776
341,865,215,135,650,215,36,638,99,48,853,99,147
342,250,166,750,84,166,58,76,692,66,242,692,758
343,885,747,115,138,747,34,134,81,38,881,81,119
344,215,137,785,78,137,573,62,212,589,199,212,801
345,864,243,136,621,243,36,614,100,43,857,100,143
346,236,175,764,61,175,70,56,694,75,231,694,769
347,864,737,136,127,737,35,124,101,38,861,101,139
348,242,149,758,93,149,568,65,190,596,214,190,786
349,870,230,130,640,230,36,629,94,47,859,94,141
