,Route0,Route1,Route2,Route3,Route4,Route5
0,91,8,40,36,680,145
1,410,391,20,16,97,66
2,612,98,42,18,68,162
3,597,107,65,38,47,146
4,88,82,75,43,564,148
5,180,645,39,20,33,83
6,117,76,14,10,79,704
7,705,129,11,6,42,107
8,126,82,34,11,569,178
9,221,624,18,4,38,95
10,137,72,8,3,67,713
11,714,132,7,1,39,107
12,127,73,39,12,562,187
13,215,629,17,6,40,93
14,151,52,7,1,71,718
15,724,130,6,2,36,102
16,153,76,33,4,562,172
17,239,621,16,1,35,88
18,145,62,8,1,86,698
19,722,125,5,1,50,97
20,147,64,31,10,562,186
21,206,635,22,4,26,107
22,174,65,12,4,63,682
23,724,128,8,4,31,105
24,138,85,22,3,561,191
25,241,623,9,2,30,95
26,172,65,1,2,80,680
27,723,133,4,0,47,93
28,130,72,33,5,576,184
29,227,623,15,1,37,97
30,139,74,8,1,77,701
31,723,123,3,1,43,107
32,144,77,30,5,565,179
33,237,636,17,1,28,81
34,186,72,10,1,64,667
35,724,151,5,1,35,84
36,127,77,28,2,568,198
37,250,606,12,1,34,97
38,180,57,7,1,68,687
39,731,124,9,2,33,101
40,150,71,27,3,566,183
41,241,611,12,1,37,98
42,150,64,10,1,71,704
43,730,135,7,0,28,100
44,143,73,27,1,567,189
45,220,631,16,1,31,101
46,155,72,8,1,83,681
47,735,130,4,1,39,91
48,141,80,24,0,575,180
49,257,615,12,0,35,81
50,157,67,8,0,57,711
51,739,129,4,0,27,101
52,151,78,29,3,570,169
53,245,620,12,1,36,86
54,156,60,7,1,75,701
55,728,116,4,0,42,110
56,160,71,30,2,563,174
57,239,625,20,1,30,85
58,153,57,9,1,85,695
59,733,125,4,1,38,99
60,156,76,33,3,564,168
61,252,619,19,3,30,77
62,165,71,9,1,82,672
63,749,128,6,0,47,70
64,137,77,24,4,564,194
65,266,607,15,0,26,86
66,166,60,5,0,72,697
67,730,122,2,0,39,107
68,146,65,25,1,570,193
69,245,618,9,1,31,96
70,169,65,8,1,80,677
71,736,124,3,0,40,97
72,146,76,26,1,576,175
73,242,616,11,0,38,93
74,172,54,6,0,68,700
75,757,123,3,0,30,87
76,154,59,22,0,585,180
77,248,619,11,0,42,80
78,162,58,4,0,63,713
79,736,131,2,0,35,96
80,147,73,28,0,570,182
81,237,617,12,0,40,94
82,169,56,7,0,65,703
83,739,116,4,0,27,114
84,166,64,21,2,565,182
85,240,619,13,1,25,102
86,166,61,7,0,71,695
87,736,125,4,0,37,98
88,146,64,20,3,567,200
89,243,629,11,1,26,90
90,173,66,3,1,56,701
91,738,125,4,1,28,104
