,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,205,65,795,140,65,679,113,116,706,178,116,822
1,856,446,144,410,446,81,396,63,95,842,63,158
2,740,612,260,128,612,89,115,171,102,727,171,273
3,603,466,397,137,466,115,120,282,132,586,282,414
4,277,130,723,147,130,117,129,606,135,259,606,741
5,854,633,146,221,633,71,210,75,82,843,75,157
6,745,513,255,232,513,130,208,125,154,721,125,279
7,430,246,570,184,246,132,145,438,171,391,438,609
8,776,501,224,275,501,124,260,100,139,761,100,239
9,344,196,656,148,196,139,119,517,168,315,517,685
10,829,528,171,301,528,87,284,84,104,812,84,188
11,598,397,402,201,397,148,178,254,171,575,254,425
12,438,243,562,195,243,150,136,412,209,379,412,621
13,777,524,223,253,524,127,226,96,154,750,96,250
14,403,194,597,209,194,147,131,450,225,325,450,675
15,797,510,203,287,510,110,249,93,148,759,93,241
16,497,218,503,279,218,136,137,367,278,355,367,645
17,719,444,281,275,444,149,247,132,177,691,132,309
18,508,222,492,286,222,164,158,328,292,380,328,620
19,660,393,340,267,393,180,228,160,219,621,160,379
20,474,244,526,230,244,174,122,352,282,366,352,634
21,723,431,277,292,431,145,229,132,208,660,132,340
22,516,255,484,261,255,192,147,292,306,402,292,598
23,614,370,386,244,370,190,209,196,225,579,196,421
24,520,252,480,268,252,211,148,269,331,400,269,600
25,643,389,357,254,389,167,204,190,217,593,190,407
26,490,258,510,232,258,223,163,287,292,421,287,579
27,643,346,357,297,346,170,211,187,256,557,187,443
28,476,262,524,214,262,235,164,289,285,426,289,574
29,634,358,366,276,358,184,224,182,236,582,182,418
30,483,261,517,222,261,238,145,279,315,406,279,594
31,639,375,361,264,375,194,205,167,253,580,167,420
32,470,238,530,232,238,259,162,271,329,400,271,600
33,635,379,365,256,379,181,208,184,229,587,184,413
34,510,278,490,232,278,263,160,227,335,438,227,562
35,567,333,433,234,333,224,210,209,248,543,209,457
36,516,266,484,250,266,249,169,235,330,435,235,565
37,604,352,396,252,352,215,207,181,260,559,181,441
38,507,281,493,226,281,240,161,253,305,442,253,558
39,609,346,391,263,346,203,191,188,275,537,188,463
40,469,238,531,231,238,282,177,249,336,415,249,585
41,593,348,407,245,348,215,230,192,230,578,192,422
42,498,275,502,223,275,246,163,256,306,438,256,562
43,573,305,427,268,305,215,211,212,272,516,212,484
44,514,279,486,235,279,271,183,215,323,462,215,538
45,587,343,413,244,343,222,206,191,260,549,191,451
46,510,261,490,249,261,267,165,223,351,426,223,574
47,603,361,397,242,361,214,215,183,241,576,183,424
48,502,263,498,239,263,266,161,232,344,424,232,576
49,589,357,411,232,357,203,208,208,227,565,208,435
50,513,273,487,240,273,290,183,197,347,456,197,544
51,601,344,399,257,344,209,198,190,268,542,190,458
52,444,243,556,201,243,294,154,262,341,397,262,603
53,610,371,390,239,371,202,216,188,225,587,188,413
54,528,283,472,245,283,257,178,215,324,461,215,539
55,548,311,452,237,311,227,205,225,259,516,225,484
56,533,284,467,249,284,234,188,233,295,472,233,528
57,566,312,434,254,312,255,214,179,295,526,179,474
58,501,259,499,242,259,249,176,250,315,435,250,565
59,596,348,404,248,348,212,228,192,232,576,192,424
60,466,246,534,220,246,260,164,274,316,410,274,590
61,620,366,380,254,366,192,201,188,245,567,188,433
62,511,261,489,250,261,266,175,223,341,436,223,564
63,581,353,419,228,353,230,207,189,251,560,189,440
64,500,265,500,235,265,263,165,237,333,430,237,570
65,575,341,425,234,341,227,196,198,265,537,198,463
66,538,313,462,225,313,253,168,209,310,481,209,519
67,536,294,464,242,294,245,193,219,294,487,219,513
68,542,297,458,245,297,259,206,199,298,503,199,497
69,532,294,468,238,294,231,175,237,294,469,237,531
70,538,316,462,222,316,232,180,230,274,496,230,504
71,565,308,435,257,308,249,187,186,319,495,186,505
72,497,270,503,227,270,258,186,245,299,456,245,544
73,552,312,448,240,312,243,202,205,281,514,205,486
74,516,309,484,207,309,275,175,209,307,484,209,516
75,585,325,415,260,325,202,184,213,278,509,213,491
76,513,292,487,221,292,271,175,216,317,467,216,533
77,549,295,451,254,295,242,203,209,293,498,209,502
78,512,264,488,248,264,267,203,221,312,467,221,533
79,568,322,432,246,322,232,196,200,282,518,200,482
80,526,300,474,226,300,266,178,208,314,478,208,522
81,552,322,448,230,322,226,177,222,279,499,222,501
82,515,280,485,235,280,270,193,215,312,473,215,527
83,579,333,421,246,333,214,177,207,283,510,207,490
84,512,295,488,217,295,264,166,224,315,461,224,539
85,580,333,420,247,333,228,185,192,290,518,192,482
86,511,273,489,238,273,266,180,223,324,453,223,547
87,564,324,436,240,324,243,205,193,278,529,193,471
88,546,308,454,238,308,242,181,212,299,489,212,511
