,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,139,48,861,91,48,795,66,66,820,114,66,886
1,913,439,87,474,439,49,461,38,62,900,38,100
2,848,770,152,78,770,60,64,92,74,834,92,166
3,248,178,752,70,178,73,64,679,79,242,679,758
4,906,806,94,100,806,40,99,54,41,905,54,95
5,840,483,160,357,483,64,355,96,66,838,96,162
6,163,105,837,58,105,77,47,760,88,152,760,848
7,902,670,98,232,670,42,228,56,46,898,56,102
8,842,538,158,304,538,69,287,89,86,825,89,175
9,835,565,165,270,565,82,241,83,111,806,83,194
10,752,497,248,255,497,92,223,156,124,720,156,280
11,202,92,798,110,92,86,81,712,115,173,712,827
12,913,570,87,343,570,44,332,43,55,902,43,98
13,841,595,159,246,595,69,228,90,87,823,90,177
14,770,482,230,288,482,86,216,144,158,698,144,302
15,460,200,540,260,200,86,107,454,239,307,454,693
16,820,519,180,301,519,94,267,86,128,786,86,214
17,407,165,593,242,165,103,102,490,243,267,490,733
18,847,549,153,298,549,93,256,60,135,805,60,195
19,527,196,473,331,196,106,133,367,304,329,367,671
20,704,433,296,271,433,118,200,178,189,633,178,367
21,521,226,479,295,226,120,144,359,271,370,359,630
22,663,374,337,289,374,130,196,207,223,570,207,430
23,557,290,443,267,290,131,141,312,257,431,312,569
24,607,314,393,293,314,132,161,261,264,475,261,525
25,546,304,454,242,304,133,130,321,245,434,321,566
26,618,316,382,302,316,153,179,229,276,495,229,505
27,592,331,408,261,331,152,142,256,271,473,256,527
28,569,311,431,258,311,177,142,254,293,453,254,547
29,547,284,453,263,284,193,160,260,296,444,260,556
30,591,336,409,255,336,187,166,222,276,502,222,498
31,506,277,494,229,277,208,149,286,288,426,286,574
32,593,362,407,231,362,203,169,204,265,531,204,469
33,545,273,455,272,273,226,160,229,338,433,229,567
34,546,290,454,256,290,214,172,240,298,462,240,538
35,547,311,453,236,311,238,179,215,295,490,215,510
36,544,321,456,223,321,223,194,233,252,515,233,485
37,540,289,460,251,289,243,177,217,317,466,217,534
