,Route0,Route1,Route2,Route3,Route4,Route5
0,80,45,76,61,619,119
1,464,345,37,35,61,58
2,606,74,48,30,79,163
3,591,66,72,32,69,170
4,65,56,74,47,76,682
5,649,161,35,30,36,89
6,361,321,61,31,83,143
7,608,57,68,35,101,131
8,561,74,83,39,109,134
9,67,50,79,42,103,659
10,587,214,38,26,43,92
11,457,200,76,34,103,130
12,511,128,93,33,115,120
13,443,154,124,43,120,116
14,301,89,319,47,98,146
15,564,54,65,91,73,153
16,63,45,82,70,121,619
17,622,177,37,33,66,65
18,516,160,70,21,125,108
19,229,102,399,31,131,108
20,598,69,53,121,72,87
21,391,49,69,75,119,297
22,514,67,77,71,101,170
23,101,54,77,59,129,580
24,648,152,46,26,70,58
25,534,122,78,28,126,112
26,252,88,315,52,159,134
27,583,79,40,118,60,120
28,96,41,58,75,170,560
29,625,171,35,27,81,61
30,502,111,105,29,128,125
31,269,79,305,51,161,135
32,564,90,44,132,61,109
33,170,50,94,93,262,331
34,634,167,50,33,53,63
35,141,74,128,50,224,383
36,596,188,33,37,76,70
37,175,99,190,39,244,253
38,563,199,33,48,73,84
39,125,81,68,52,205,469
40,583,220,37,24,56,80
41,234,120,161,50,256,179
42,510,182,44,75,74,115
43,106,74,106,50,271,393
44,608,195,33,26,61,77
45,261,111,126,54,232,216
46,437,197,71,67,90,138
47,140,90,139,55,223,353
48,537,220,51,39,73,80
49,187,103,91,44,250,325
50,555,185,57,39,72,92
51,144,81,112,40,289,334
52,549,220,42,41,65,83
53,193,94,122,47,198,346
54,532,191,63,49,83,82
55,146,96,107,44,302,305
56,571,197,34,45,69,84
57,185,92,108,36,216,363
58,489,229,61,49,77,95
59,169,114,134,29,236,318
60,514,186,53,47,87,113
61,227,94,120,40,221,298
62,432,178,78,71,89,152
63,172,78,104,58,281,307
64,539,198,50,33,77,103
65,205,97,104,38,226,330
66,481,198,73,35,92,121
67,223,102,122,45,210,298
68,466,196,80,48,90,120
69,165,92,91,51,293,308
70,541,183,72,40,69,95
71,204,93,97,38,244,324
72,480,177,78,48,97,120
73,188,88,109,49,239,327
74,520,190,52,31,97,110
75,195,104,122,41,250,288
76,491,174,74,49,91,121
77,218,103,100,39,250,290
78,442,196,71,50,107,134
79,201,98,107,47,249,298
80,441,199,62,50,93,155
81,193,111,108,46,248,294
82,446,180,75,45,103,151
83,205,96,98,40,266,295
84,498,174,58,39,114,117
85,208,93,112,32,256,299
86,514,162,53,34,110,127
87,258,80,95,47,223,297
88,435,189,72,40,109,155
89,206,88,117,40,259,290
90,499,177,48,56,87,133
91,212,103,96,41,257,291
92,444,176,82,34,110,154
93,231,99,101,51,212,306
94,422,184,78,47,122,147
95,217,115,106,40,246,276
96,446,160,69,51,107,167
97,224,94,114,46,262,260
98,443,166,68,43,122,158
99,228,94,106,50,241,281
100,453,166,75,42,119,145
101,234,94,109,35,239,289
102,425,192,76,31,109,167
103,209,108,95,44,256,288
104,463,158,69,42,126,142
105,243,90,109,39,240,279
106,434,181,74,33,123,155
107,255,97,91,29,235,293
108,454,167,60,44,132,143
109,224,90,110,41,249,286
110,452,166,68,39,112,163
111,248,93,109,37,231,282
112,421,176,63,37,140,163
113,237,91,129,37,246,260
114,447,157,64,43,133,156
115,235,80,107,52,239,287
116,433,174,76,41,123,153
117,255,84,95,49,237,280
118,471,167,71,41,123,127
119,244,82,103,45,239,287
120,434,172,86,48,113,147
121,248,93,92,46,239,282
122,429,171,70,44,133,153
123,258,96,121,36,233,256
124,418,173,73,50,141,145
125,241,83,105,40,236,295
126,430,163,72,45,132,158
127,271,96,97,55,236,245
128,368,169,82,48,146,187
129,263,99,133,49,222,234
130,379,158,92,72,145,154
