,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,201,80,799,121,80,680,106,119,695,186,119,814
1,846,464,154,382,464,96,380,58,98,844,58,156
2,728,606,272,122,606,109,104,163,127,710,163,290
3,729,591,271,138,591,101,98,170,141,689,170,311
4,195,65,805,130,65,123,103,682,150,168,682,832
5,845,649,155,196,649,66,191,89,71,840,89,160
6,743,361,257,382,361,114,352,143,144,713,143,287
7,733,608,267,125,608,136,92,131,169,700,131,300
8,718,561,282,157,561,148,113,134,192,674,134,326
9,196,67,804,129,67,145,92,659,182,159,659,841
10,839,587,161,252,587,69,240,92,81,827,92,173
11,733,457,267,276,457,137,234,130,179,691,130,309
12,732,511,268,221,511,148,161,120,208,672,120,328
13,721,443,279,278,443,163,197,116,244,640,116,360
14,709,301,291,408,301,145,136,146,417,437,146,563
15,683,564,317,119,564,164,145,153,138,709,153,291
16,190,63,810,127,63,191,115,619,203,178,619,822
17,836,622,164,214,622,99,210,65,103,832,65,168
18,746,516,254,230,516,146,181,108,195,697,108,303
19,730,229,270,501,229,162,133,108,530,362,108,638
20,720,598,280,122,598,193,190,87,125,788,87,212
21,509,391,491,118,391,194,124,297,188,515,297,485
22,658,514,342,144,514,172,138,170,178,652,170,348
23,232,101,768,131,101,188,113,580,206,214,580,786
24,846,648,154,198,648,96,178,58,116,826,58,174
25,734,534,266,200,534,154,150,112,204,684,112,316
26,655,252,345,403,252,211,140,134,474,392,134,608
27,702,583,298,119,583,178,197,120,100,780,120,220
28,195,96,805,99,96,245,116,560,228,212,560,788
29,831,625,169,206,625,108,198,61,116,823,61,177
30,718,502,282,216,502,157,140,125,233,642,125,358
31,653,269,347,384,269,212,130,135,466,399,135,601
32,698,564,302,134,564,193,222,109,105,786,109,214
33,314,170,686,144,170,355,143,331,356,313,331,687
34,851,634,149,217,634,86,200,63,103,834,63,166
35,343,141,657,202,141,274,124,383,352,265,383,735
36,817,596,183,221,596,113,225,70,109,821,70,179
37,464,175,536,289,175,283,138,253,434,313,253,687
38,795,563,205,232,563,121,247,84,106,810,84,190
