,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,219,65,781,154,65,676,113,105,717,178,105,822
1,872,453,128,419,453,83,403,45,99,856,45,144
2,725,601,275,124,601,112,117,163,119,718,163,282
3,359,230,641,129,230,113,112,528,130,342,528,658
4,836,635,164,201,635,78,186,86,93,821,86,179
5,456,305,544,151,305,115,144,429,122,449,429,551
6,787,571,213,216,571,115,198,98,133,769,98,231
7,207,78,793,129,78,134,117,659,146,195,659,805
8,857,579,143,278,579,67,268,76,77,847,76,153
9,740,512,260,228,512,122,198,138,152,710,138,290
10,718,450,282,268,450,139,243,143,164,693,143,307
11,547,340,453,207,340,145,163,308,189,503,308,497
12,592,364,408,228,364,145,187,263,186,551,263,449
13,551,315,449,236,315,147,170,302,213,485,302,515
14,597,335,403,262,335,132,188,271,206,523,271,477
15,545,310,455,235,310,131,162,324,204,472,324,528
16,606,334,394,272,334,156,193,238,235,527,238,473
17,527,286,473,241,286,159,173,314,227,459,314,541
18,611,344,389,267,344,155,186,234,236,530,234,470
19,550,277,450,273,277,159,168,291,264,445,291,555
20,610,334,390,276,334,169,201,221,244,535,221,465
21,533,293,467,240,293,180,159,287,261,452,287,548
22,596,350,404,246,350,165,163,239,248,513,239,487
23,550,291,450,259,291,176,171,274,264,462,274,538
24,598,351,402,247,351,189,185,213,251,536,213,464
25,528,288,472,240,288,204,179,268,265,467,268,533
26,557,292,443,265,292,201,188,242,278,480,242,520
27,583,325,417,258,325,191,186,226,263,511,226,489
28,542,295,458,247,295,216,175,242,288,470,242,530
29,562,324,438,238,324,210,178,228,270,502,228,498
30,568,310,432,258,310,214,190,218,282,500,218,500
31,537,306,463,231,306,216,194,247,253,500,247,500
32,556,293,444,263,293,218,173,226,308,466,226,534
33,560,305,440,255,305,228,197,212,286,502,212,498
34,544,286,456,258,286,246,202,210,302,488,210,512
35,545,324,455,221,324,238,186,217,273,510,217,490
36,531,310,469,221,310,228,189,241,260,499,241,501
37,545,297,455,248,297,253,198,202,303,495,202,505
38,550,293,450,257,293,218,197,232,278,490,232,510
39,542,290,458,252,290,223,185,235,290,475,235,525
40,584,319,416,265,319,235,201,181,299,520,181,480
41,537,292,463,245,292,227,168,236,304,460,236,540
42,574,329,426,245,329,199,175,227,269,504,227,496
43,532,290,468,242,290,247,202,221,287,492,221,508
44,561,319,439,242,319,232,198,207,276,517,207,483
45,537,307,463,230,307,247,180,216,297,487,216,513
46,526,318,474,208,318,271,192,203,287,510,203,490
47,526,271,474,255,271,251,192,223,314,463,223,537
48,580,331,420,249,331,210,178,210,281,509,210,491
49,525,308,475,217,308,241,160,234,298,468,234,532
