,Route0,Route1,Route2,Route3,Route4,Route5
0,107,62,89,70,572,100
1,433,371,46,32,42,76
2,574,82,44,26,101,173
3,80,61,62,41,87,669
4,649,163,44,26,42,76
5,565,110,60,27,93,145
6,480,148,84,42,97,149
7,455,134,99,43,101,168
8,190,99,87,48,125,451
9,517,232,63,53,71,64
10,251,92,114,33,114,396
11,520,182,87,39,74,98
12,134,71,191,31,125,448
13,564,220,43,45,61,67
14,236,95,185,40,136,308
15,461,169,79,78,68,145
16,151,74,161,58,158,398
17,533,204,56,59,74,74
18,181,90,207,39,186,297
19,494,155,48,88,93,122
20,187,80,147,70,203,313
21,504,182,74,44,85,111
22,231,102,135,55,178,299
23,390,160,109,90,87,164
24,224,87,145,63,208,273
25,436,186,76,75,94,133
26,194,110,126,56,220,294
27,454,171,75,64,89,147
28,209,98,130,59,219,285
29,422,156,97,70,108,147
30,229,91,115,54,235,276
31,414,180,103,57,111,135
32,233,89,123,65,210,280
33,365,180,93,80,108,174
34,248,97,121,54,217,263
35,409,156,78,71,121,165
36,234,97,117,59,218,275
37,401,153,104,67,120,155
38,205,88,123,55,249,280
39,429,185,86,62,98,140
40,254,86,116,59,220,265
41,401,156,99,76,112,156
42,274,72,143,56,213,242
43,409,143,83,73,114,178
44,255,88,140,56,197,264
45,393,140,92,82,129,164
46,242,91,130,71,196,270
47,372,151,100,86,111,180
48,242,98,138,51,218,253
49,412,156,81,68,126,157
50,242,87,123,72,222,254
51,384,143,86,76,131,180
52,251,100,126,71,203,249
53,382,149,99,65,117,188
54,281,106,146,51,182,234
55,333,123,110,103,122,209
56,280,92,152,80,167,229
57,341,134,109,101,112,203
58,257,83,140,60,213,247
59,366,151,101,79,131,172
60,259,101,121,66,210,243
61,347,158,90,63,151,191
62,267,75,154,67,183,254
63,398,129,107,78,112,176
64,246,90,136,72,193,263
65,364,161,107,69,125,174
66,264,86,110,58,215,267
67,375,152,105,61,118,189
68,257,93,128,64,215,243
69,361,174,105,73,112,175
70,246,87,133,68,226,240
71,375,157,98,62,134,174
72,273,97,113,58,216,243
73,376,156,78,72,135,183
74,263,98,115,60,220,244
75,370,155,86,72,140,177
76,274,93,133,64,215,221
77,353,144,100,72,129,202
78,301,90,133,68,183,225
79,353,131,91,76,147,202
80,269,91,146,68,172,254
81,371,135,119,84,111,180
