,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,258,107,742,151,107,642,132,100,661,239,100,761
1,850,433,150,417,433,74,403,76,88,836,76,164
2,700,574,300,126,574,127,108,173,145,682,173,318
3,203,80,797,123,80,128,102,669,149,182,669,818
4,856,649,144,207,649,68,189,76,86,838,76,162
5,735,565,265,170,565,120,137,145,153,702,145,298
6,712,480,288,232,480,139,190,149,181,670,149,330
7,688,455,312,233,455,144,177,168,200,632,168,368
8,376,190,624,186,190,173,147,451,212,337,451,663
9,812,517,188,295,517,124,285,64,134,802,64,198
10,457,251,543,206,251,147,125,396,228,376,396,624
11,789,520,211,269,520,113,221,98,161,741,98,259
12,396,134,604,262,134,156,102,448,316,236,448,764
13,827,564,173,263,564,106,265,67,104,829,67,171
14,516,236,484,280,236,176,135,308,321,371,308,629
15,709,461,291,248,461,146,247,145,147,708,145,292
16,386,151,614,235,151,216,132,398,319,283,398,717
17,793,533,207,260,533,133,263,74,130,796,74,204
18,478,181,522,297,181,225,129,297,393,310,297,690
19,697,494,303,203,494,181,243,122,141,737,122,263
20,414,187,586,227,187,273,150,313,350,337,313,663
21,760,504,240,256,504,129,226,111,159,730,111,270
22,468,231,532,237,231,233,157,299,313,388,299,612
23,659,390,341,269,390,177,250,164,196,640,164,360
24,456,224,544,232,224,271,150,273,353,374,273,626
25,698,436,302,262,436,169,261,133,170,697,133,303
26,430,194,570,236,194,276,166,294,346,360,294,640
27,700,454,300,246,454,153,235,147,164,689,147,311
28,437,209,563,228,209,278,157,285,349,366,285,634
29,675,422,325,253,422,178,226,147,205,648,147,352
30,435,229,565,206,229,289,145,276,350,374,276,626
31,697,414,303,283,414,168,237,135,214,651,135,349
32,445,233,555,212,233,275,154,280,333,387,280,613
33,638,365,362,273,365,188,260,174,201,625,174,375
34,466,248,534,218,248,271,151,263,338,399,263,601
35,643,409,357,234,409,192,227,165,199,636,165,364
36,448,234,552,214,234,277,156,275,335,390,275,610
37,658,401,342,257,401,187,220,155,224,621,155,379
38,416,205,584,211,205,304,143,280,372,348,280,652
39,700,429,300,271,429,160,247,140,184,676,140,324
40,456,254,544,202,254,279,145,265,336,399,265,601
41,656,401,344,255,401,188,232,156,211,633,156,367
42,489,274,511,215,274,269,128,242,356,402,242,598
43,635,409,365,226,409,187,216,178,197,625,178,375
44,483,255,517,228,255,253,144,264,337,399,264,601
45,625,393,375,232,393,211,222,164,221,615,164,385
46,463,242,537,221,242,267,162,270,326,404,270,596
47,623,372,377,251,372,197,237,180,211,609,180,391
48,478,242,522,236,242,269,149,253,356,391,253,609
49,649,412,351,237,412,194,224,157,207,636,157,364
50,452,242,548,210,242,294,159,254,345,401,254,599
51,613,384,387,229,384,207,219,180,217,603,180,397
52,477,251,523,226,251,274,171,249,329,422,249,578
53,630,382,370,248,382,182,214,188,216,596,188,404
54,533,281,467,252,281,233,157,234,328,438,234,562
55,566,333,434,233,333,225,226,209,232,559,209,441
56,524,280,476,244,280,247,172,229,319,452,229,548
57,584,341,416,243,341,213,235,203,221,576,203,424
58,480,257,520,223,257,273,143,247,353,400,247,600
59,618,366,382,252,366,210,230,172,232,596,172,404
60,481,259,519,222,259,276,167,243,331,426,243,574
61,595,347,405,248,347,214,221,191,241,568,191,432
62,496,267,504,229,267,250,142,254,337,409,254,591
63,634,398,366,236,398,190,207,176,219,605,176,395
64,472,246,528,226,246,265,162,263,329,408,263,592
65,632,364,368,268,364,194,230,174,232,594,174,406
66,460,264,540,196,264,273,144,267,325,408,267,592
67,632,375,368,257,375,179,213,189,223,588,189,412
68,478,257,522,221,257,279,157,243,343,414,243,586
69,640,361,360,279,361,185,247,175,217,608,175,392
70,466,246,534,220,246,294,155,240,359,401,240,599
71,630,375,370,255,375,196,219,174,232,594,174,406
72,483,273,517,210,273,274,155,243,329,428,243,572
73,610,376,390,234,376,207,228,183,213,604,183,396
74,476,263,524,213,263,280,158,244,335,421,244,579
75,611,370,389,241,370,212,227,177,226,597,177,403
76,500,274,500,226,274,279,157,221,348,431,221,569
77,597,353,403,244,353,201,216,202,229,569,202,431
78,524,301,476,223,301,251,158,225,316,459,225,541
79,575,353,425,222,353,223,207,202,238,560,202,440
80,506,269,494,237,269,240,159,254,318,428,254,572
81,625,371,375,254,371,195,219,180,230,590,180,410
82,463,257,537,206,257,296,158,241,344,415,241,585
83,592,329,408,263,329,224,228,184,259,557,184,443
84,492,286,508,206,286,280,164,228,322,450,228,550
85,583,350,417,233,350,206,211,211,228,561,211,439
86,484,273,516,211,273,267,147,249,331,420,249,580
87,606,345,394,261,345,199,233,195,227,578,195,422
88,488,275,512,213,275,260,153,252,320,428,252,572
89,604,356,396,248,356,210,191,186,267,547,186,453
90,492,295,508,197,295,282,156,226,323,451,226,549
91,605,332,395,273,332,202,225,193,250,557,193,443
92,490,283,510,207,283,254,147,256,314,430,256,570
93,610,370,390,240,370,220,224,170,236,594,170,406
94,485,250,515,235,250,282,155,233,362,405,233,595
95,612,376,388,236,376,227,210,161,253,586,161,414
96,503,277,497,226,277,244,162,253,308,439,253,561
97,613,352,387,261,352,217,228,170,250,580,170,420
98,473,271,527,202,271,288,166,239,324,437,239,563
99,624,372,376,252,372,201,219,175,234,591,175,409
100,493,272,507,221,272,259,150,248,330,422,248,578
101,604,345,396,259,345,208,229,188,238,574,188,426
102,517,284,483,233,284,259,178,224,314,462,224,538
103,578,334,422,244,334,213,208,209,249,542,209,458
104,476,257,524,219,257,281,150,243,350,407,243,593
105,609,346,391,263,346,204,228,187,239,574,187,426
106,479,277,521,202,277,285,167,236,320,444,236,556
107,613,349,387,264,349,192,206,195,250,555,195,445
108,449,262,551,187,262,297,160,254,324,422,254,578
109,578,324,422,254,324,229,230,193,253,554,193,446
110,527,282,473,245,282,242,170,231,317,452,231,548
111,589,350,411,239,350,228,227,183,240,577,183,423
112,495,272,505,223,272,260,164,245,319,436,245,564
113,628,378,372,250,378,196,237,176,209,615,176,385
114,463,268,537,195,268,269,136,268,328,404,268,596
115,602,357,398,245,357,209,210,189,244,567,189,433
116,490,279,510,211,279,270,147,240,334,426,240,574
117,616,359,384,257,359,220,233,164,244,592,164,408
118,489,266,511,223,266,298,167,213,354,433,213,567
119,598,335,402,263,335,211,213,191,261,548,191,452
120,480,266,520,214,266,256,153,264,317,419,264,581
121,640,366,360,274,366,185,228,175,231,594,175,406
122,490,261,510,229,261,269,181,241,317,442,241,558
123,604,353,396,251,353,209,199,187,261,552,187,448
124,488,277,512,211,277,274,169,238,316,446,238,554
125,597,356,403,241,356,195,206,208,230,562,208,438
126,490,279,510,211,279,279,156,231,334,435,231,565
127,604,327,396,277,327,213,228,183,262,555,183,445
128,462,235,538,227,235,284,166,254,345,401,254,599
129,626,364,374,262,364,188,202,186,248,566,186,434
130,486,277,514,209,277,269,151,245,327,428,245,572
131,596,365,404,231,365,202,203,202,230,568,202,432
132,499,255,501,244,255,263,161,238,346,416,238,584
133,576,331,424,245,331,237,234,187,248,565,187,435
134,493,265,507,228,265,244,142,263,330,407,263,593
135,623,393,377,230,393,200,212,177,218,605,177,395
136,467,258,533,209,258,290,153,243,346,411,243,589
137,606,346,394,260,346,193,220,201,233,566,201,434
