,Route0,Route1,Route2,Route3,Route4,Route5
0,76,41,86,59,617,121
1,432,390,44,33,50,51
2,590,83,46,30,78,173
3,542,86,66,34,84,188
4,99,69,62,32,65,673
5,671,154,30,26,31,88
6,566,120,63,28,90,133
7,470,173,78,41,88,150
8,230,100,77,33,98,462
9,550,221,67,28,54,80
10,183,90,68,32,99,528
11,555,222,55,34,51,83
12,329,135,93,27,92,324
13,339,158,132,50,80,241
14,266,121,147,41,92,333
15,405,119,142,54,72,208
16,217,88,153,45,96,401
17,497,176,88,40,70,129
18,201,80,181,41,114,383
19,502,188,85,53,64,108
20,181,94,149,46,158,372
21,492,177,83,45,83,120
22,215,84,174,48,188,291
23,419,174,88,68,82,169
24,256,95,149,57,169,274
25,361,135,110,83,103,208
26,235,84,153,88,180,260
27,420,144,101,76,99,160
28,219,87,162,67,186,279
29,391,158,98,88,106,159
30,216,89,120,79,211,285
31,402,162,108,70,105,153
32,232,95,138,67,210,258
33,374,175,108,70,128,145
34,245,103,123,72,199,258
35,348,143,128,72,132,177
36,243,86,139,77,198,257
37,403,160,82,83,99,173
38,234,93,148,69,211,245
39,371,153,98,86,125,167
40,228,87,137,80,211,257
41,386,150,99,70,120,175
42,263,105,130,62,191,249
43,360,121,84,86,141,208
44,274,87,147,66,187,239
45,356,127,94,95,122,206
46,255,99,143,73,200,230
47,356,132,99,103,131,179
48,270,97,138,64,191,240
49,350,128,110,87,130,195
50,260,99,147,68,181,245
51,356,123,108,75,139,199
52,257,81,136,67,225,234
53,386,137,102,62,114,199
54,259,103,117,72,220,229
55,352,134,129,73,140,172
56,261,106,103,76,206,248
57,329,137,113,65,157,199
58,300,96,123,73,175,233
59,326,117,130,75,162,190
60,294,89,140,62,197,218
61,355,127,123,93,119,183
62,254,81,125,72,208,260
63,347,151,115,66,136,185
64,278,101,120,66,193,242
65,364,137,112,80,129,178
66,271,91,126,64,205,243
67,325,130,116,84,151,194
68,259,107,131,68,190,245
69,341,129,114,77,141,198
70,279,87,129,90,189,226
71,320,128,132,79,145,196
72,294,84,123,70,189,240
73,352,149,105,76,126,192
74,260,103,122,63,201,251
75,356,125,113,73,147,186
76,251,84,150,78,199,238
77,347,144,112,74,133,190
78,282,95,130,84,190,219
79,343,133,109,86,152,177
80,257,101,134,54,188,266
81,353,124,102,77,142,202
82,272,77,124,77,192,258
83,337,151,130,75,127,180
84,287,80,119,78,197,239
85,370,142,117,76,140,155
86,257,85,121,71,212,254
87,368,119,133,69,126,185
88,262,85,131,83,200,239
89,315,165,111,65,153,191
90,273,108,128,65,209,217
91,331,136,119,77,143,194
92,277,86,129,80,189,239
93,327,151,119,71,158,174
94,276,109,124,71,176,244
95,326,130,122,73,156,193
96,285,87,125,67,202,234
97,338,123,119,80,134,206
98,295,94,135,66,196,214
99,332,111,125,94,177,161
100,297,101,115,79,180,228
101,319,122,132,70,148,209
102,279,88,134,74,205,220
103,354,134,108,75,140,189
104,270,103,108,72,226,221
105,322,153,119,68,160,178
106,287,85,113,72,193,250
107,351,151,103,68,138,189
108,255,75,118,63,231,258
109,348,156,116,68,129,183
110,274,96,112,63,207,248
111,334,134,129,64,149,190
112,298,100,101,84,191,226
113,362,121,121,68,142,186
114,259,78,145,69,198,251
115,345,134,102,76,148,195
116,287,95,119,62,208,229
117,317,130,116,67,157,213
118,295,109,142,89,167,198
119,312,101,124,85,167,211
120,324,117,130,82,154,193
121,263,86,136,81,210,224
122,361,141,111,77,133,177
123,283,86,125,56,206,244
124,362,127,100,80,143,188
125,278,95,124,74,198,231
126,355,129,111,78,141,186
127,272,93,144,72,196,223
128,341,126,110,73,154,196
129,264,82,108,78,195,273
130,341,149,123,71,133,183
131,290,95,122,64,184,245
132,329,145,116,75,141,194
133,293,88,125,66,187,241
134,355,116,97,77,150,205
135,279,80,145,58,207,231
136,332,123,113,72,156,204
137,294,92,146,72,194,202
138,351,118,113,75,141,202
139,289,69,133,82,174,253
140,341,149,104,89,127,190
